model,model_label,model_sort_key,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,45,45,3.0750386714935307,13.537276702457005,2.389285087585449,67.93094635009766,125.68577586200828,12.764916192401536,0.06666666666666667,2.005823091147601,2.6225805679957066,2.6675405502319336
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,45,45,4.8619797706604,11.207196945614285,4.658994674682617,36.15273666381836,38.06203223725579,10.949991291219538,0.022222222222222223,-1.512816365559894,-0.889665961265564,-4.9603729248046875
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000697,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,45,45,4.729562854766845,11.399024179246691,4.363516330718994,31.30547332763672,36.734969317854585,11.213239214637062,0.06666666666666667,0.35319304811782054,0.2723742723464966,-3.002256393432617
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,51,51,3.0750386714935307,16.194780620874145,6.045257568359375,71.06891632080078,137.92687491664483,15.488211526870728,0.0,-3.640500636122342,-0.7629559957064114,2.88409423828125
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,51,51,4.8619797706604,11.513289479648366,5.773611068725586,29.043010711669922,23.03412358310839,11.411035852432251,0.0,-0.2054137104776572,-0.6806769737830525,-1.360931396484375
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000713,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,51,51,4.729562854766845,12.058463966145235,6.257556438446045,27.642223358154297,27.931120230488716,11.939241867065428,0.0,-0.1924255228689908,-0.24588317137498272,-7.19367790222168
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000852,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,62,62,3.0750386714935307,14.236363041785456,3.2768442630767822,80.49100494384766,217.57184499664783,13.589353920983488,0.0,-1.3306396772967786,1.8806822150945663,8.154915809631348
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000852,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,62,62,4.8619797706604,11.089385955564437,4.009134292602539,30.806734085083008,24.281526675169726,10.953489413026903,0.03225806451612903,-0.5267488286242668,-0.3215826451778412,1.203740119934082
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000852,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,62,62,4.729562854766845,11.416799160741991,5.683109760284424,29.784324645996094,23.15497837327703,11.274558106406793,0.0,2.7372472077470666,2.2281077802181244,-0.9247913360595703
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000924,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,51,51,3.0750386714935307,13.471296918158437,5.399874210357666,44.55074691772461,79.26549015896042,13.012894449234008,0.0,1.353900648350098,0.22153406876783954,17.017536163330078
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000924,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,51,51,4.8619797706604,11.900261299282898,5.532224178314209,24.711732864379883,17.671553012961255,11.767985248565674,0.0,2.7357554737798853,0.9151268738966714,1.0637578964233398
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000924,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,51,51,4.729562854766845,13.866420035268746,5.872928142547607,39.47386169433594,44.11167353162266,13.618693513870241,0.0,5.060924629280471,3.125989143665022,5.662483215332031
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000965,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,87,87,3.0750386714935307,12.24771455786694,2.3894803524017334,85.812255859375,184.47250016171594,11.8319515627484,0.034482758620689655,13.05024169791828,11.239012696526268,1.5224180221557617
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000965,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,87,87,4.8619797706604,10.032104859406921,3.35027813911438,27.87054443359375,19.67426814241395,9.894334332887516,0.10344827586206896,5.0486803985314666,3.83411263335835,-4.292949676513672
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000965,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,87,87,4.729562854766845,11.81448571983425,3.195112466812134,58.2496452331543,51.94867542398661,11.519340254539667,0.06896551724137931,8.009628935667413,6.165035312825985,-3.763050079345703
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000977,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,50,50,3.0750386714935307,13.720001373291016,4.267030239105225,56.909217834472656,87.81961033562901,13.203168752242108,0.0,1.0536029860552727,1.3390140533447266,10.194698333740234
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000977,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,50,50,4.8619797706604,11.397082204818725,5.359055995941162,30.075639724731445,20.105263119623977,11.222172338135389,0.0,0.3814336653316696,-0.818791352785551,1.2514877319335938
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000977,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,50,50,4.729562854766845,11.599602556228637,4.237565994262695,28.9984188079834,22.434526739588335,11.41238091916454,0.02,-0.9413856136097593,-1.97311936891996,0.6179075241088867
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000988,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,43,43,3.0750386714935307,15.245938262274098,3.5637471675872803,78.646240234375,200.4201769015768,14.300853144554868,0.0,-8.64600860039225,-4.653376080773095,3.9718494415283203
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000988,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,43,43,4.8619797706604,12.228694438934326,4.661802291870117,36.912784576416016,60.16600518907318,12.165276379812331,0.023255813953488372,-10.401054010330755,-7.900953769683838,-6.793140411376953
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_000988,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,43,43,4.729562854766845,12.654566199280495,5.296331405639648,34.19544982910156,40.63817799154661,12.43949936685108,0.0,-3.1554527534742927,-1.7821005474437364,-4.633770942687988
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001002,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,56,56,3.0750386714935307,14.314650471721377,3.8525102138519287,65.38072967529297,183.31952538083715,13.842873820391565,0.0,-1.4579670568157777,-2.246071594102041,5.853885650634766
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001002,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,56,56,4.8619797706604,11.958045440060753,5.228972434997559,32.803077697753906,31.043746185471814,11.805008229342373,0.0,-0.4559578796974625,-1.4584676197596966,-0.4049043655395508
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001002,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,56,56,4.729562854766845,12.164492564541954,5.8396382331848145,38.37065124511719,31.394579221918853,12.039563664523035,0.0,-1.3928864871648865,-0.7906084401266913,-3.4869308471679688
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001006,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,71,71,3.0750386714935307,14.602869799439336,3.322437047958374,69.66316986083984,220.57944439689098,14.042654350825714,0.0,0.42093364229784586,-0.35595066017574695,-3.159168243408203
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001006,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,71,71,4.8619797706604,9.922273810480682,4.186100006103516,31.06540870666504,17.90947123621085,9.75774382863726,0.014084507042253521,-0.9227535814186795,-0.31250076823764417,-4.143763542175293
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001006,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,71,71,4.729562854766845,11.541565801056338,4.791347026824951,35.165809631347656,25.55057715056375,11.456311961582728,0.0,-1.8496686416052963,-1.5204478104909267,-4.9080810546875
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001026,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,61,61,3.0750386714935307,14.174226268393095,4.147057056427002,73.40619659423828,116.14830791188385,13.493696061770123,0.0,-3.9081401749302707,-4.142306447029114,5.414022445678711
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001026,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,61,61,4.8619797706604,10.50673321426892,4.773290157318115,33.07145690917969,19.512734845270696,10.329530612627666,0.01639344262295082,-1.6841697813908512,-1.958986222743988,-3.8429393768310547
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001026,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,61,61,4.729562854766845,10.497051770569849,3.8517394065856934,29.08501434326172,20.47028238617682,10.357917777697246,0.03278688524590164,0.4078951098816807,-0.48190486431121826,-0.5829133987426758
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001088,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,65,65,3.0750386714935307,15.531956100463868,2.812657117843628,58.45718002319336,135.71039090795438,15.062554389238358,0.015384615384615385,-15.895830139080148,-14.539136045119342,8.850157737731934
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001088,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,65,65,4.8619797706604,11.54916597513052,4.651019096374512,30.309127807617188,31.049386195249753,11.442000523209572,0.046153846153846156,-6.4359617246614595,-6.435134438907399,4.881802558898926
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001088,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,65,65,4.729562854766845,10.830869535299447,4.03394079208374,37.1541862487793,32.16544296039621,10.646996572613716,0.06153846153846154,0.184044045668379,-1.6258131756502028,-1.4371471405029297
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001096,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,60,60,3.0750386714935307,15.631644717852275,4.390072345733643,67.88123321533203,126.40941820868385,15.12946069846719,0.0,-2.6965044123227404,-1.7761568705240869,9.992202758789062
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001096,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,60,60,4.8619797706604,11.812467233339946,5.8858256340026855,24.057710647583008,18.4492663201462,11.71973010240975,0.0,-1.4259233889032477,-1.4565304756164554,2.816415786743164
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001096,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,60,60,4.729562854766845,11.606038522720336,5.425138473510742,34.08430099487305,33.526593391633114,11.449710514585849,0.0,2.809049842396721,1.258765824635823,5.1394734382629395
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001106,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,58,58,3.0750386714935307,12.482589738122348,5.439249515533447,68.41735076904297,94.85230109859182,11.868879251312793,0.0,1.5096820327428846,0.5974972407023103,7.640205383300781
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001106,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,58,58,4.8619797706604,11.26407131655463,5.36415958404541,29.556690216064453,17.37335010549608,11.093038324724164,0.0,0.99175666829148,0.34678287506103445,1.8077363967895508
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001106,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,58,58,4.729562854766845,11.407236132128485,6.221648216247559,32.7734260559082,23.609913946175947,11.220570463883249,0.0,4.384338711103733,3.720847892761231,-2.4067745208740234
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001136,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,39,39,3.0750386714935307,13.00859852326222,4.379881858825684,51.91325759887695,94.49580942591766,12.355791292692487,0.0,1.7073152028597323,2.2597097873687755,-5.0084228515625
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001136,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,39,39,4.8619797706604,11.038068759135712,4.987149715423584,26.709938049316406,25.383995952676084,10.823069597545421,0.0,-0.8403158407944914,-1.456221866607665,-2.413773536682129
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001136,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,39,39,4.729562854766845,12.217411187978891,5.6976141929626465,35.423683166503906,31.251371543040523,11.933902251093011,0.0,4.484884401468128,2.7905452251434326,-10.538863182067871
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001164,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,73,73,3.0750386714935307,10.690682894563022,2.38271164894104,108.53096771240234,217.8636159467356,9.938129292594061,0.0684931506849315,1.7537208823352723,-0.26019179193597,7.483551025390625
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001164,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,73,73,4.8619797706604,9.603693704082541,3.426889419555664,31.845726013183594,32.48590843789619,9.422931575112871,0.1780821917808219,-3.5028242478764327,-3.3856482882248713,1.1316804885864258
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001164,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,73,73,4.729562854766845,9.965206198496361,3.4607067108154297,29.475162506103516,20.202318940846734,9.82748321692149,0.0273972602739726,-2.9244415226003797,-2.1749147114000813,1.1570091247558594
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001165,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,53,53,3.0750386714935307,13.030835898417347,3.7479171752929688,56.80216598510742,89.62841719638861,12.486115849935095,0.0,-0.37882169487589973,-1.3890826020921985,4.326007843017578
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001165,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,53,53,4.8619797706604,10.128922894315899,4.565549373626709,23.71701431274414,17.790922400785444,9.9888135103079,0.05660377358490566,3.665076967555275,2.025331565311978,-3.074944496154785
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001165,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,53,53,4.729562854766845,10.286579500954106,3.8968067169189453,43.24132537841797,34.352721415296074,9.99156160538013,0.09433962264150944,5.527628790657475,3.4763812337602893,-0.17370033264160156
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001188,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,47,47,3.0750386714935307,13.530046615194767,6.521458148956299,48.442054748535156,67.59831694763677,13.00508433839549,0.0,4.892558280457843,1.5066223541895543,5.530892372131348
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001188,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,47,47,4.8619797706604,11.36967114184765,4.983155250549316,25.247928619384766,21.294169141971498,11.223043234451957,0.0,1.1456388843820497,-0.6687694787979126,-5.688451766967773
Qwen_Qwen3-1.7B,1.7B,1.7,exp_c,no_think,gsm8k_test_001188,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,47,47,4.729562854766845,12.032834631331424,4.94249963760376,26.03641700744629,22.852580300840717,11.914973694345225,0.0,2.4181924855455432,-0.30229643980662146,0.09617996215820312
