experiment,example_id,prompt_variant,layer,valid_pair,think_answer_lid,no_think_answer_lid,answer_lid_diff,think_correct,no_think_correct,think_answer_tokens,no_think_answer_tokens
exp_c,gsm8k_test_000096,canonical,13,True,11.633272171020508,11.297389030456543,0.33588314056396484,True,True,39,39
exp_c,gsm8k_test_000096,canonical,20,True,11.503263473510742,12.817703247070312,-1.3144397735595703,True,True,39,39
exp_c,gsm8k_test_000099,canonical,6,True,18.88232421875,15.781305313110352,3.1010189056396484,True,True,43,45
exp_c,gsm8k_test_000099,canonical,13,True,12.354113578796387,10.725951194763184,1.6281623840332031,True,True,43,45
exp_c,gsm8k_test_000099,canonical,20,True,12.421099662780762,13.490832328796387,-1.069732666015625,True,True,43,45
exp_c,gsm8k_test_000103,canonical,6,True,16.36797332763672,17.410259246826172,-1.0422859191894531,True,True,57,59
exp_c,gsm8k_test_000103,canonical,13,True,15.037493705749512,12.832883834838867,2.2046098709106445,True,True,57,59
exp_c,gsm8k_test_000103,canonical,20,True,12.572839736938477,12.852389335632324,-0.27954959869384766,True,True,57,59
exp_c,gsm8k_test_000109,canonical,6,True,17.862913131713867,17.188936233520508,0.6739768981933594,True,True,55,62
exp_c,gsm8k_test_000109,canonical,13,True,12.121983528137207,12.327832221984863,-0.20584869384765625,True,True,55,62
exp_c,gsm8k_test_000109,canonical,20,True,12.735553741455078,12.28131103515625,0.4542427062988281,True,True,55,62
exp_c,gsm8k_test_000112,canonical,6,True,12.339010238647461,12.090483665466309,0.24852657318115234,True,True,53,59
exp_c,gsm8k_test_000112,canonical,13,True,9.336134910583496,9.35739803314209,-0.02126312255859375,True,True,53,59
exp_c,gsm8k_test_000112,canonical,20,True,10.411274909973145,10.302260398864746,0.10901451110839844,True,True,53,59
exp_c,gsm8k_test_000118,canonical,6,True,14.471946716308594,14.559796333312988,-0.08784961700439453,True,True,51,48
exp_c,gsm8k_test_000118,canonical,13,True,12.67204475402832,12.184033393859863,0.48801136016845703,True,True,51,48
exp_c,gsm8k_test_000118,canonical,20,True,13.630084037780762,13.216559410095215,0.4135246276855469,True,True,51,48
exp_c,gsm8k_test_000133,canonical,6,True,13.10785961151123,12.046289443969727,1.061570167541504,True,False,47,45
exp_c,gsm8k_test_000133,canonical,13,True,12.501755714416504,10.82819652557373,1.6735591888427734,True,False,47,45
exp_c,gsm8k_test_000133,canonical,20,True,11.176474571228027,12.396799087524414,-1.2203245162963867,True,False,47,45
exp_c,gsm8k_test_000135,canonical,6,True,17.596513748168945,17.85646629333496,-0.2599525451660156,True,True,41,47
exp_c,gsm8k_test_000135,canonical,13,True,11.231882095336914,12.240912437438965,-1.0090303421020508,True,True,41,47
exp_c,gsm8k_test_000135,canonical,20,True,12.177573204040527,12.488743782043457,-0.3111705780029297,True,True,41,47
exp_c,gsm8k_test_000150,canonical,6,True,14.773021697998047,16.054248809814453,-1.2812271118164062,True,False,62,50
exp_c,gsm8k_test_000150,canonical,13,True,11.969120979309082,12.366578102111816,-0.3974571228027344,True,False,62,50
exp_c,gsm8k_test_000150,canonical,20,True,12.172516822814941,12.995753288269043,-0.8232364654541016,True,False,62,50
exp_c,gsm8k_test_000156,canonical,6,True,16.182514190673828,15.951648712158203,0.230865478515625,True,True,53,53
exp_c,gsm8k_test_000156,canonical,13,True,12.418726921081543,11.39453125,1.024195671081543,True,True,53,53
exp_c,gsm8k_test_000156,canonical,20,True,12.706299781799316,12.194936752319336,0.5113630294799805,True,True,53,53
exp_c,gsm8k_test_000162,canonical,6,True,13.776445388793945,15.113746643066406,-1.337301254272461,True,False,83,49
exp_c,gsm8k_test_000162,canonical,13,True,13.74727725982666,13.434024810791016,0.31325244903564453,True,False,83,49
exp_c,gsm8k_test_000162,canonical,20,True,11.499940872192383,11.628044128417969,-0.12810325622558594,True,False,83,49
exp_c,gsm8k_test_000172,canonical,6,True,14.545591354370117,16.23454475402832,-1.6889533996582031,True,False,52,51
exp_c,gsm8k_test_000172,canonical,13,True,10.900768280029297,11.748432159423828,-0.8476638793945312,True,False,52,51
exp_c,gsm8k_test_000172,canonical,20,True,9.89857006072998,11.912530899047852,-2.013960838317871,True,False,52,51
exp_c,gsm8k_test_000176,canonical,6,True,15.826692581176758,14.524262428283691,1.3024301528930664,True,True,43,52
exp_c,gsm8k_test_000176,canonical,13,True,12.886815071105957,10.976186752319336,1.910628318786621,True,True,43,52
exp_c,gsm8k_test_000176,canonical,20,True,11.787650108337402,11.698394775390625,0.08925533294677734,True,True,43,52
exp_c,gsm8k_test_000182,canonical,6,True,18.921295166015625,13.36606502532959,5.555230140686035,True,False,57,76
exp_c,gsm8k_test_000182,canonical,13,True,11.579544067382812,9.296771049499512,2.282773017883301,True,False,57,76
exp_c,gsm8k_test_000182,canonical,20,True,12.146900177001953,11.188010215759277,0.9588899612426758,True,False,57,76
exp_c,gsm8k_test_000188,canonical,6,True,13.903474807739258,17.727991104125977,-3.8245162963867188,True,True,43,47
exp_c,gsm8k_test_000188,canonical,13,True,12.698596954345703,12.43769645690918,0.26090049743652344,True,True,43,47
exp_c,gsm8k_test_000188,canonical,20,True,12.105230331420898,13.356072425842285,-1.2508420944213867,True,True,43,47
exp_c,gsm8k_test_000192,canonical,6,True,20.335424423217773,17.5072078704834,2.828216552734375,True,False,60,75
exp_c,gsm8k_test_000192,canonical,13,True,13.366445541381836,14.952832221984863,-1.5863866806030273,True,False,60,75
exp_c,gsm8k_test_000192,canonical,20,True,13.113977432250977,14.460246086120605,-1.346268653869629,True,False,60,75
exp_c,gsm8k_test_000199,canonical,6,True,15.98513126373291,13.21332836151123,2.7718029022216797,True,True,53,63
exp_c,gsm8k_test_000199,canonical,13,True,12.033329010009766,11.769392967224121,0.26393604278564453,True,True,53,63
exp_c,gsm8k_test_000199,canonical,20,True,11.713042259216309,12.527593612670898,-0.8145513534545898,True,True,53,63
exp_c,gsm8k_test_000208,canonical,6,True,14.08044719696045,14.98774528503418,-0.9072980880737305,True,True,61,55
exp_c,gsm8k_test_000208,canonical,13,True,11.117207527160645,11.184362411499023,-0.0671548843383789,True,True,61,55
exp_c,gsm8k_test_000208,canonical,20,True,11.595911979675293,11.2130708694458,0.3828411102294922,True,True,61,55
exp_c,gsm8k_test_000217,canonical,6,True,19.053789138793945,18.699493408203125,0.3542957305908203,True,True,41,43
exp_c,gsm8k_test_000217,canonical,13,True,12.228006362915039,12.159292221069336,0.06871414184570312,True,True,41,43
exp_c,gsm8k_test_000217,canonical,20,True,12.62895679473877,12.509469032287598,0.11948776245117188,True,True,41,43
exp_c,gsm8k_test_000227,canonical,6,True,18.38946533203125,16.403371810913086,1.986093521118164,True,False,76,74
exp_c,gsm8k_test_000227,canonical,13,True,12.875737190246582,12.105560302734375,0.770176887512207,True,False,76,74
exp_c,gsm8k_test_000227,canonical,20,True,12.31888484954834,10.994584083557129,1.324300765991211,True,False,76,74
exp_c,gsm8k_test_000243,canonical,6,True,19.276269912719727,13.870107650756836,5.406162261962891,True,True,61,75
exp_c,gsm8k_test_000243,canonical,13,True,14.531328201293945,11.926444053649902,2.604884147644043,True,True,61,75
exp_c,gsm8k_test_000243,canonical,20,True,13.933294296264648,12.513655662536621,1.4196386337280273,True,True,61,75
exp_c,gsm8k_test_000247,canonical,6,True,17.473424911499023,20.101545333862305,-2.6281204223632812,True,False,43,51
exp_c,gsm8k_test_000247,canonical,13,True,10.496822357177734,11.616005897521973,-1.1191835403442383,True,False,43,51
exp_c,gsm8k_test_000247,canonical,20,True,11.448246955871582,12.189468383789062,-0.7412214279174805,True,False,43,51
exp_c,gsm8k_test_000252,canonical,6,True,18.168048858642578,18.519548416137695,-0.3514995574951172,True,False,85,56
exp_c,gsm8k_test_000252,canonical,13,True,14.556320190429688,12.325331687927246,2.2309885025024414,True,False,85,56
exp_c,gsm8k_test_000252,canonical,20,True,11.572552680969238,12.27476978302002,-0.7022171020507812,True,False,85,56
exp_c,gsm8k_test_000254,canonical,6,True,20.36483383178711,14.147151947021484,6.217681884765625,True,True,61,59
exp_c,gsm8k_test_000254,canonical,13,True,13.405086517333984,11.472421646118164,1.9326648712158203,True,True,61,59
exp_c,gsm8k_test_000254,canonical,20,True,12.551609992980957,12.209985733032227,0.34162425994873047,True,True,61,59
exp_c,gsm8k_test_000257,canonical,6,True,19.025503158569336,16.988229751586914,2.037273406982422,True,True,55,59
exp_c,gsm8k_test_000257,canonical,13,True,12.604436874389648,11.024237632751465,1.5801992416381836,True,True,55,59
exp_c,gsm8k_test_000257,canonical,20,True,13.471539497375488,11.555045127868652,1.916494369506836,True,True,55,59
exp_c,gsm8k_test_000273,canonical,6,True,15.595579147338867,14.954628944396973,0.6409502029418945,True,True,75,59
exp_c,gsm8k_test_000273,canonical,13,True,12.337996482849121,11.804900169372559,0.5330963134765625,True,True,75,59
exp_c,gsm8k_test_000273,canonical,20,True,12.193588256835938,12.015344619750977,0.17824363708496094,True,True,75,59
exp_c,gsm8k_test_000274,canonical,6,True,17.181135177612305,16.001771926879883,1.1793632507324219,True,True,61,45
exp_c,gsm8k_test_000274,canonical,13,True,14.927838325500488,12.3843412399292,2.543497085571289,True,True,61,45
exp_c,gsm8k_test_000274,canonical,20,True,12.132288932800293,11.43557357788086,0.6967153549194336,True,True,61,45
exp_c,gsm8k_test_000276,canonical,6,True,11.228957176208496,9.418684005737305,1.8102731704711914,True,False,73,108
exp_c,gsm8k_test_000276,canonical,13,True,10.267334938049316,9.237092018127441,1.030242919921875,True,False,73,108
exp_c,gsm8k_test_000276,canonical,20,True,10.391681671142578,10.237485885620117,0.15419578552246094,True,False,73,108
exp_c,gsm8k_test_000282,canonical,6,True,18.973230361938477,19.161605834960938,-0.18837547302246094,True,False,58,51
exp_c,gsm8k_test_000282,canonical,13,True,13.98315143585205,12.787821769714355,1.1953296661376953,True,False,58,51
exp_c,gsm8k_test_000282,canonical,20,True,12.101935386657715,11.648151397705078,0.4537839889526367,True,False,58,51
exp_c,gsm8k_test_000290,canonical,6,True,17.098386764526367,17.38300895690918,-0.2846221923828125,True,True,54,53
exp_c,gsm8k_test_000290,canonical,13,True,12.903181076049805,12.71790885925293,0.185272216796875,True,True,54,53
exp_c,gsm8k_test_000290,canonical,20,True,12.366777420043945,12.358193397521973,0.008584022521972656,True,True,54,53
exp_c,gsm8k_test_000294,canonical,6,True,15.362419128417969,13.880379676818848,1.482039451599121,True,True,40,42
exp_c,gsm8k_test_000294,canonical,13,True,11.802419662475586,11.73497486114502,0.0674448013305664,True,True,40,42
exp_c,gsm8k_test_000294,canonical,20,True,11.139593124389648,13.116206169128418,-1.9766130447387695,True,True,40,42
exp_c,gsm8k_test_000296,canonical,6,True,19.461105346679688,18.39879035949707,1.0623149871826172,True,True,50,76
exp_c,gsm8k_test_000296,canonical,13,True,13.552847862243652,13.078368186950684,0.47447967529296875,True,True,50,76
exp_c,gsm8k_test_000296,canonical,20,True,13.466777801513672,13.522576332092285,-0.05579853057861328,True,True,50,76
exp_c,gsm8k_test_000300,canonical,6,True,15.935147285461426,16.32827377319336,-0.3931264877319336,True,True,42,45
exp_c,gsm8k_test_000300,canonical,13,True,12.975850105285645,13.191554069519043,-0.21570396423339844,True,True,42,45
exp_c,gsm8k_test_000300,canonical,20,True,13.358811378479004,14.102239608764648,-0.7434282302856445,True,True,42,45
exp_c,gsm8k_test_000304,canonical,6,True,18.93111801147461,16.13737678527832,2.793741226196289,False,False,63,59
exp_c,gsm8k_test_000304,canonical,13,True,13.92340087890625,11.271247863769531,2.6521530151367188,False,False,63,59
exp_c,gsm8k_test_000304,canonical,20,True,13.238458633422852,13.31567096710205,-0.07721233367919922,False,False,63,59
exp_c,gsm8k_test_000307,canonical,6,True,15.114596366882324,15.420060157775879,-0.3054637908935547,False,False,40,45
exp_c,gsm8k_test_000307,canonical,13,True,11.690832138061523,11.686600685119629,0.004231452941894531,False,False,40,45
exp_c,gsm8k_test_000307,canonical,20,True,13.148516654968262,12.477272987365723,0.6712436676025391,False,False,40,45
exp_c,gsm8k_test_000310,canonical,6,True,16.57705307006836,12.667585372924805,3.9094676971435547,True,False,71,65
exp_c,gsm8k_test_000310,canonical,13,True,13.512935638427734,11.524127960205078,1.9888076782226562,True,False,71,65
exp_c,gsm8k_test_000310,canonical,20,True,12.18985366821289,11.695684432983398,0.4941692352294922,True,False,71,65
exp_c,gsm8k_test_000315,canonical,6,True,17.323139190673828,19.799015045166016,-2.4758758544921875,True,True,62,65
exp_c,gsm8k_test_000315,canonical,13,True,14.559500694274902,12.779860496520996,1.7796401977539062,True,True,62,65
exp_c,gsm8k_test_000315,canonical,20,True,12.547941207885742,12.564493179321289,-0.016551971435546875,True,True,62,65
exp_c,gsm8k_test_000325,canonical,6,True,17.482440948486328,15.477283477783203,2.005157470703125,True,False,55,61
exp_c,gsm8k_test_000325,canonical,13,True,12.506983757019043,11.468327522277832,1.038656234741211,True,False,55,61
exp_c,gsm8k_test_000325,canonical,20,True,12.765961647033691,12.309082984924316,0.456878662109375,True,False,55,61
exp_c,gsm8k_test_000338,canonical,6,True,17.635141372680664,18.02146339416504,-0.386322021484375,True,True,57,53
exp_c,gsm8k_test_000338,canonical,13,True,14.369438171386719,13.29099178314209,1.078446388244629,True,True,57,53
exp_c,gsm8k_test_000338,canonical,20,True,13.036880493164062,13.260025024414062,-0.22314453125,True,True,57,53
exp_c,gsm8k_test_000343,canonical,6,True,17.64771270751953,18.590927124023438,-0.9432144165039062,True,True,60,65
exp_c,gsm8k_test_000343,canonical,13,True,11.455801010131836,13.564664840698242,-2.1088638305664062,True,True,60,65
exp_c,gsm8k_test_000343,canonical,20,True,11.731257438659668,13.03404426574707,-1.3027868270874023,True,True,60,65
exp_c,gsm8k_test_000351,canonical,6,True,15.750972747802734,16.58076286315918,-0.8297901153564453,True,True,45,53
exp_c,gsm8k_test_000351,canonical,13,True,13.11510181427002,12.185770988464355,0.9293308258056641,True,True,45,53
exp_c,gsm8k_test_000351,canonical,20,True,11.88253402709961,11.666069984436035,0.21646404266357422,True,True,45,53
exp_c,gsm8k_test_000360,canonical,6,True,18.294008255004883,17.76475715637207,0.5292510986328125,True,True,48,40
exp_c,gsm8k_test_000360,canonical,13,True,12.433117866516113,12.44413948059082,-0.011021614074707031,True,True,48,40
exp_c,gsm8k_test_000360,canonical,20,True,12.745266914367676,12.872495651245117,-0.1272287368774414,True,True,48,40
exp_c,gsm8k_test_000361,canonical,6,True,18.460792541503906,15.076793670654297,3.3839988708496094,True,False,72,62
exp_c,gsm8k_test_000361,canonical,13,True,13.95960807800293,12.126117706298828,1.8334903717041016,True,False,72,62
exp_c,gsm8k_test_000361,canonical,20,True,12.54194450378418,12.257181167602539,0.2847633361816406,True,False,72,62
exp_c,gsm8k_test_000364,canonical,6,True,14.7390775680542,14.179610252380371,0.5594673156738281,True,True,38,44
exp_c,gsm8k_test_000364,canonical,13,True,10.56794548034668,10.901291847229004,-0.3333463668823242,True,True,38,44
exp_c,gsm8k_test_000364,canonical,20,True,12.663154602050781,13.04647445678711,-0.3833198547363281,True,True,38,44
exp_c,gsm8k_test_000374,canonical,6,True,15.330314636230469,17.30581283569336,-1.9754981994628906,True,True,51,60
exp_c,gsm8k_test_000374,canonical,13,True,12.473955154418945,13.130674362182617,-0.6567192077636719,True,True,51,60
exp_c,gsm8k_test_000374,canonical,20,True,12.338533401489258,13.163765907287598,-0.8252325057983398,True,True,51,60
exp_c,gsm8k_test_000389,canonical,6,True,17.160070419311523,15.994756698608398,1.165313720703125,True,True,49,51
exp_c,gsm8k_test_000389,canonical,13,True,13.538741111755371,11.759201049804688,1.7795400619506836,True,True,49,51
exp_c,gsm8k_test_000389,canonical,20,True,13.187780380249023,13.998825073242188,-0.8110446929931641,True,True,49,51
exp_c,gsm8k_test_000395,canonical,6,True,18.177127838134766,20.293291091918945,-2.1161632537841797,True,False,53,48
exp_c,gsm8k_test_000395,canonical,13,True,13.17270278930664,13.133903503417969,0.038799285888671875,True,False,53,48
exp_c,gsm8k_test_000395,canonical,20,True,12.614381790161133,12.95355224609375,-0.3391704559326172,True,False,53,48
exp_c,gsm8k_test_000398,canonical,6,True,16.358991622924805,17.355491638183594,-0.9965000152587891,True,False,58,57
exp_c,gsm8k_test_000398,canonical,13,True,11.472527503967285,11.382219314575195,0.09030818939208984,True,False,58,57
exp_c,gsm8k_test_000398,canonical,20,True,11.694486618041992,12.21951675415039,-0.5250301361083984,True,False,58,57
exp_c,gsm8k_test_000415,canonical,6,True,18.597515106201172,18.2724552154541,0.3250598907470703,True,False,58,55
exp_c,gsm8k_test_000415,canonical,13,True,14.797497749328613,14.087738990783691,0.7097587585449219,True,False,58,55
exp_c,gsm8k_test_000415,canonical,20,True,13.016948699951172,13.427250862121582,-0.41030216217041016,True,False,58,55
exp_c,gsm8k_test_000426,canonical,6,True,20.283782958984375,20.029314041137695,0.2544689178466797,True,True,51,64
exp_c,gsm8k_test_000426,canonical,13,True,12.626014709472656,12.673070907592773,-0.04705619812011719,True,True,51,64
exp_c,gsm8k_test_000426,canonical,20,True,12.138261795043945,12.299230575561523,-0.16096878051757812,True,True,51,64
exp_c,gsm8k_test_000432,canonical,6,True,17.825637817382812,17.8304386138916,-0.0048007965087890625,True,True,79,46
exp_c,gsm8k_test_000432,canonical,13,True,12.29404354095459,12.226469993591309,0.06757354736328125,True,True,79,46
exp_c,gsm8k_test_000432,canonical,20,True,11.911795616149902,11.983482360839844,-0.0716867446899414,True,True,79,46
exp_c,gsm8k_test_000433,canonical,6,True,17.247316360473633,15.867877960205078,1.3794384002685547,True,True,48,45
exp_c,gsm8k_test_000433,canonical,13,True,13.846317291259766,12.594168663024902,1.2521486282348633,True,True,48,45
exp_c,gsm8k_test_000433,canonical,20,True,12.23958683013916,13.868035316467285,-1.628448486328125,True,True,48,45
exp_c,gsm8k_test_000448,canonical,6,True,16.91100311279297,17.244094848632812,-0.33309173583984375,True,False,49,51
exp_c,gsm8k_test_000448,canonical,13,True,14.439262390136719,12.759186744689941,1.6800756454467773,True,False,49,51
exp_c,gsm8k_test_000448,canonical,20,True,13.730868339538574,13.988655090332031,-0.25778675079345703,True,False,49,51
exp_c,gsm8k_test_000449,canonical,6,True,14.98082160949707,15.487292289733887,-0.5064706802368164,True,False,62,54
exp_c,gsm8k_test_000449,canonical,13,True,12.849804878234863,12.889400482177734,-0.039595603942871094,True,False,62,54
exp_c,gsm8k_test_000449,canonical,20,True,11.6630220413208,12.455662727355957,-0.7926406860351562,True,False,62,54
exp_c,gsm8k_test_000460,canonical,6,True,20.01137351989746,19.818763732910156,0.1926097869873047,True,True,49,41
exp_c,gsm8k_test_000460,canonical,13,True,12.71132755279541,10.491057395935059,2.2202701568603516,True,True,49,41
exp_c,gsm8k_test_000460,canonical,20,True,12.557416915893555,13.46212100982666,-0.9047040939331055,True,True,49,41
exp_c,gsm8k_test_000472,canonical,6,True,18.982446670532227,19.987083435058594,-1.0046367645263672,True,True,44,44
exp_c,gsm8k_test_000472,canonical,13,True,12.447182655334473,12.363271713256836,0.08391094207763672,True,True,44,44
exp_c,gsm8k_test_000472,canonical,20,True,12.260815620422363,13.098992347717285,-0.8381767272949219,True,True,44,44
exp_c,gsm8k_test_000491,canonical,6,True,15.6024808883667,15.701544761657715,-0.09906387329101562,True,True,42,43
exp_c,gsm8k_test_000491,canonical,13,True,13.25385856628418,12.425350189208984,0.8285083770751953,True,True,42,43
exp_c,gsm8k_test_000491,canonical,20,True,12.657752990722656,12.231616973876953,0.4261360168457031,True,True,42,43
exp_c,gsm8k_test_000503,canonical,6,True,20.245885848999023,14.2904634475708,5.955422401428223,True,True,46,42
exp_c,gsm8k_test_000503,canonical,13,True,13.39974308013916,10.343639373779297,3.0561037063598633,True,True,46,42
exp_c,gsm8k_test_000503,canonical,20,True,12.043888092041016,11.345873832702637,0.6980142593383789,True,True,46,42
exp_c,gsm8k_test_000509,canonical,6,True,16.995208740234375,17.140634536743164,-0.14542579650878906,True,True,40,41
exp_c,gsm8k_test_000509,canonical,13,True,11.25288200378418,10.889603614807129,0.3632783889770508,True,True,40,41
exp_c,gsm8k_test_000509,canonical,20,True,12.886034965515137,13.061599731445312,-0.17556476593017578,True,True,40,41
exp_c,gsm8k_test_000514,canonical,6,True,15.3810453414917,16.35348892211914,-0.9724435806274414,True,True,65,65
exp_c,gsm8k_test_000514,canonical,13,True,13.563620567321777,12.640830039978027,0.92279052734375,True,True,65,65
exp_c,gsm8k_test_000514,canonical,20,True,12.744125366210938,12.832724571228027,-0.08859920501708984,True,True,65,65
exp_c,gsm8k_test_000518,canonical,6,True,18.102079391479492,17.87815284729004,0.22392654418945312,True,False,59,67
exp_c,gsm8k_test_000518,canonical,13,True,13.919790267944336,12.40270709991455,1.5170831680297852,True,False,59,67
exp_c,gsm8k_test_000518,canonical,20,True,13.499348640441895,12.47829532623291,1.0210533142089844,True,False,59,67
exp_c,gsm8k_test_000523,canonical,6,True,18.985315322875977,16.737716674804688,2.247598648071289,True,False,47,45
exp_c,gsm8k_test_000523,canonical,13,True,15.11347484588623,11.533717155456543,3.5797576904296875,True,False,47,45
exp_c,gsm8k_test_000523,canonical,20,True,13.814223289489746,13.376444816589355,0.4377784729003906,True,False,47,45
exp_c,gsm8k_test_000531,canonical,6,True,18.145116806030273,19.128551483154297,-0.9834346771240234,True,True,57,72
exp_c,gsm8k_test_000531,canonical,13,True,13.308366775512695,14.587199211120605,-1.2788324356079102,True,True,57,72
exp_c,gsm8k_test_000531,canonical,20,True,12.35461139678955,12.510753631591797,-0.1561422348022461,True,True,57,72
exp_c,gsm8k_test_000532,canonical,6,True,22.375858306884766,16.215404510498047,6.160453796386719,True,False,54,67
exp_c,gsm8k_test_000532,canonical,13,True,13.572393417358398,11.034405708312988,2.53798770904541,True,False,54,67
exp_c,gsm8k_test_000532,canonical,20,True,12.781197547912598,12.303658485412598,0.4775390625,True,False,54,67
exp_c,gsm8k_test_000534,canonical,6,True,13.678632736206055,14.699185371398926,-1.020552635192871,True,False,45,40
exp_c,gsm8k_test_000534,canonical,13,True,12.630257606506348,11.38470458984375,1.2455530166625977,True,False,45,40
exp_c,gsm8k_test_000534,canonical,20,True,12.701760292053223,13.123456954956055,-0.42169666290283203,True,False,45,40
exp_c,gsm8k_test_000543,canonical,6,True,17.110090255737305,17.35665512084961,-0.2465648651123047,True,True,54,50
