experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,full_output,20,10,False,60,60,True,10.378772735595703,,ok,False,ok,366,342
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,6,10,False,60,60,True,11.407973289489746,,ok,False,ok,366,342
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,13,10,False,60,60,True,11.053702354431152,,ok,False,ok,366,342
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,20,10,False,60,60,True,10.378772735595703,,ok,False,ok,366,342
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,6,10,False,48,48,True,14.561211585998535,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,13,10,False,48,48,True,11.86910629272461,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,20,10,False,48,48,True,11.945320129394531,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,6,10,False,48,48,True,14.561211585998535,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,13,10,False,48,48,True,11.86910629272461,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,20,10,False,48,48,True,11.945320129394531,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,6,10,False,52,52,True,15.404669761657715,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,13,10,False,52,52,True,12.512483596801758,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,20,10,False,52,52,True,12.429734230041504,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,6,10,False,52,52,True,15.404669761657715,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,13,10,False,52,52,True,12.512483596801758,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,20,10,False,52,52,True,12.429734230041504,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,6,10,False,48,48,True,14.53856372833252,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,13,10,False,48,48,True,11.954655647277832,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,20,10,False,48,48,True,11.945618629455566,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,6,10,False,48,48,True,14.53856372833252,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,13,10,False,48,48,True,11.954655647277832,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,20,10,False,48,48,True,11.945618629455566,,ok,True,ok,15,15
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,full_output,6,10,False,40,40,True,9.494758605957031,,ok,False,ok,187,77
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,full_output,13,10,False,40,40,True,10.774800300598145,,ok,False,ok,187,77
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,full_output,20,10,False,40,40,True,11.356534957885742,,ok,False,ok,187,77
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,6,10,False,40,40,True,9.494758605957031,,ok,False,ok,187,77
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,13,10,False,40,40,True,10.774800300598145,,ok,False,ok,187,77
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,20,10,False,40,40,True,11.356534957885742,,ok,False,ok,187,77
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,full_output,6,10,False,42,42,True,11.177446365356445,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,full_output,13,10,False,42,42,True,11.52934455871582,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,full_output,20,10,False,42,42,True,11.012706756591797,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,answer_segment,6,10,False,42,42,True,11.177446365356445,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,answer_segment,13,10,False,42,42,True,11.52934455871582,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,answer_segment,20,10,False,42,42,True,11.012706756591797,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,full_output,6,10,False,37,37,True,11.22364330291748,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,full_output,13,10,False,37,37,True,11.2139310836792,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,full_output,20,10,False,37,37,True,11.215278625488281,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,answer_segment,6,10,False,37,37,True,11.22364330291748,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,answer_segment,13,10,False,37,37,True,11.2139310836792,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,answer_segment,20,10,False,37,37,True,11.215278625488281,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,full_output,6,10,False,58,58,True,14.153068542480469,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,full_output,13,10,False,58,58,True,11.26840877532959,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,full_output,20,10,False,58,58,True,11.436832427978516,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,answer_segment,6,10,False,58,58,True,14.153068542480469,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,answer_segment,13,10,False,58,58,True,11.26840877532959,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,answer_segment,20,10,False,58,58,True,11.436832427978516,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,full_output,6,10,False,58,58,True,14.46192741394043,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,full_output,13,10,False,58,58,True,11.492125511169434,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,full_output,20,10,False,58,58,True,11.15727424621582,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,answer_segment,6,10,False,58,58,True,14.46192741394043,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,answer_segment,13,10,False,58,58,True,11.492125511169434,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,answer_segment,20,10,False,58,58,True,11.15727424621582,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,full_output,6,10,False,58,58,True,14.205270767211914,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,full_output,13,10,False,58,58,True,11.423781394958496,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,full_output,20,10,False,58,58,True,11.546248435974121,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,answer_segment,6,10,False,58,58,True,14.205270767211914,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,answer_segment,13,10,False,58,58,True,11.423781394958496,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,answer_segment,20,10,False,58,58,True,11.546248435974121,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,full_output,6,10,False,63,63,True,17.76346206665039,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,full_output,13,10,False,63,63,True,12.752583503723145,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,full_output,20,10,False,63,63,True,11.819025993347168,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,answer_segment,6,10,False,63,63,True,17.76346206665039,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,answer_segment,13,10,False,63,63,True,12.752583503723145,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,answer_segment,20,10,False,63,63,True,11.819025993347168,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,full_output,6,10,False,57,57,True,17.619213104248047,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,full_output,13,10,False,57,57,True,13.521291732788086,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,full_output,20,10,False,57,57,True,12.284303665161133,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,answer_segment,6,10,False,57,57,True,17.619213104248047,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,answer_segment,13,10,False,57,57,True,13.521291732788086,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,answer_segment,20,10,False,57,57,True,12.284303665161133,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,full_output,6,10,False,62,62,True,18.114248275756836,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,full_output,13,10,False,62,62,True,13.173613548278809,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,full_output,20,10,False,62,62,True,12.034177780151367,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,answer_segment,6,10,False,62,62,True,18.114248275756836,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,answer_segment,13,10,False,62,62,True,13.173613548278809,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,answer_segment,20,10,False,62,62,True,12.034177780151367,,ok,False,ok,5,1.636
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,full_output,6,10,False,48,48,True,10.172093391418457,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,full_output,13,10,False,48,48,True,10.169540405273438,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,full_output,20,10,False,48,48,True,11.470572471618652,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,answer_segment,6,10,False,48,48,True,10.172093391418457,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,answer_segment,13,10,False,48,48,True,10.169540405273438,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,answer_segment,20,10,False,48,48,True,11.470572471618652,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,full_output,6,10,False,45,45,True,11.834870338439941,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,full_output,13,10,False,45,45,True,11.235779762268066,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,full_output,20,10,False,45,45,True,11.957926750183105,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,answer_segment,6,10,False,45,45,True,11.834870338439941,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,answer_segment,13,10,False,45,45,True,11.235779762268066,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,answer_segment,20,10,False,45,45,True,11.957926750183105,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,full_output,6,10,False,48,48,True,10.200575828552246,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,full_output,13,10,False,48,48,True,10.238104820251465,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,full_output,20,10,False,48,48,True,11.294405937194824,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,answer_segment,6,10,False,48,48,True,10.200575828552246,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,answer_segment,13,10,False,48,48,True,10.238104820251465,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,answer_segment,20,10,False,48,48,True,11.294405937194824,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,full_output,6,10,False,53,53,True,14.099759101867676,,ok,False,ok,27,23
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,full_output,13,10,False,53,53,True,11.194253921508789,,ok,False,ok,27,23
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,full_output,20,10,False,53,53,True,11.575977325439453,,ok,False,ok,27,23
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,answer_segment,6,10,False,53,53,True,14.099759101867676,,ok,False,ok,27,23
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,answer_segment,13,10,False,53,53,True,11.194253921508789,,ok,False,ok,27,23
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,answer_segment,20,10,False,53,53,True,11.575977325439453,,ok,False,ok,27,23
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,full_output,6,10,False,55,55,True,13.389097213745117,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,full_output,13,10,False,55,55,True,11.548001289367676,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,full_output,20,10,False,55,55,True,11.873961448669434,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,answer_segment,6,10,False,55,55,True,13.389097213745117,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,answer_segment,13,10,False,55,55,True,11.548001289367676,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,answer_segment,20,10,False,55,55,True,11.873961448669434,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,full_output,6,10,False,53,53,True,14.21597957611084,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,full_output,13,10,False,53,53,True,11.56727409362793,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,full_output,20,10,False,53,53,True,11.569775581359863,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,answer_segment,6,10,False,53,53,True,14.21597957611084,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,answer_segment,13,10,False,53,53,True,11.56727409362793,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,answer_segment,20,10,False,53,53,True,11.569775581359863,,ok,False,ok,27,25
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,full_output,6,10,False,61,61,True,12.894164085388184,,ok,False,ok,880,430
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,full_output,13,10,False,61,61,True,11.134389877319336,,ok,False,ok,880,430
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,full_output,20,10,False,61,61,True,11.919995307922363,,ok,False,ok,880,430
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,answer_segment,6,10,False,61,61,True,12.894164085388184,,ok,False,ok,880,430
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,answer_segment,13,10,False,61,61,True,11.134389877319336,,ok,False,ok,880,430
