experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer
exp_a,exp_a__constant_repetition_null,constant_repetition_null,no_think,degenerate,constant_repetition,full_output,20,10,False,1024,1024,True,3.7057061195373535,,ok,,,,
exp_a,exp_a__short_cycle_repetition_01,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,57,57,True,4.844429969787598,,ok,,,,
exp_a,exp_a__short_cycle_repetition_01,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,57,57,True,6.757910251617432,,ok,,,,
exp_a,exp_a__short_cycle_repetition_01,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,57,57,True,6.50848388671875,,ok,,,,
exp_a,exp_a__short_cycle_repetition_02,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,65,65,True,7.4383015632629395,,ok,,,,
exp_a,exp_a__short_cycle_repetition_02,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,65,65,True,8.746158599853516,,ok,,,,
exp_a,exp_a__short_cycle_repetition_02,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,65,65,True,5.9571533203125,,ok,,,,
exp_a,exp_a__short_cycle_repetition_03,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,99,99,True,6.682024002075195,,ok,,,,
exp_a,exp_a__short_cycle_repetition_03,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,99,99,True,6.508591175079346,,ok,,,,
exp_a,exp_a__short_cycle_repetition_03,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,99,99,True,7.06019401550293,,ok,,,,
exp_a,exp_a__short_cycle_repetition_04,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,65,65,True,4.9984235763549805,,ok,,,,
exp_a,exp_a__short_cycle_repetition_04,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,65,65,True,5.765734672546387,,ok,,,,
exp_a,exp_a__short_cycle_repetition_04,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,65,65,True,4.545814514160156,,ok,,,,
exp_a,exp_a__short_cycle_repetition_05,short_cycle_repetition_05,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,61,61,True,4.372103214263916,,ok,,,,
exp_a,exp_a__short_cycle_repetition_05,short_cycle_repetition_05,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,61,61,True,9.815874099731445,,ok,,,,
exp_a,exp_a__short_cycle_repetition_05,short_cycle_repetition_05,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,61,61,True,7.641063213348389,,ok,,,,
exp_a,exp_a__templatic_repetition_01,templatic_repetition_01,no_think,degenerate,templatic_repetition,full_output,6,10,False,161,161,True,1.3830070495605469,,ok,,,,
exp_a,exp_a__templatic_repetition_01,templatic_repetition_01,no_think,degenerate,templatic_repetition,full_output,13,10,False,161,161,True,1.5124170780181885,,ok,,,,
exp_a,exp_a__templatic_repetition_01,templatic_repetition_01,no_think,degenerate,templatic_repetition,full_output,20,10,False,161,161,True,3.936802387237549,,ok,,,,
exp_a,exp_a__templatic_repetition_02,templatic_repetition_02,no_think,degenerate,templatic_repetition,full_output,6,10,False,161,161,True,1.365790843963623,,ok,,,,
exp_a,exp_a__templatic_repetition_02,templatic_repetition_02,no_think,degenerate,templatic_repetition,full_output,13,10,False,161,161,True,1.4988106489181519,,ok,,,,
exp_a,exp_a__templatic_repetition_02,templatic_repetition_02,no_think,degenerate,templatic_repetition,full_output,20,10,False,161,161,True,3.2456531524658203,,ok,,,,
exp_a,exp_a__templatic_repetition_03,templatic_repetition_03,no_think,degenerate,templatic_repetition,full_output,6,10,False,161,161,True,1.37763249874115,,ok,,,,
exp_a,exp_a__templatic_repetition_03,templatic_repetition_03,no_think,degenerate,templatic_repetition,full_output,13,10,False,161,161,True,1.5185704231262207,,ok,,,,
exp_a,exp_a__templatic_repetition_03,templatic_repetition_03,no_think,degenerate,templatic_repetition,full_output,20,10,False,161,161,True,3.057624101638794,,ok,,,,
exp_a,exp_a__templatic_repetition_04,templatic_repetition_04,no_think,degenerate,templatic_repetition,full_output,6,10,False,161,161,True,1.3650788068771362,,ok,,,,
exp_a,exp_a__templatic_repetition_04,templatic_repetition_04,no_think,degenerate,templatic_repetition,full_output,13,10,False,161,161,True,1.5174036026000977,,ok,,,,
exp_a,exp_a__templatic_repetition_04,templatic_repetition_04,no_think,degenerate,templatic_repetition,full_output,20,10,False,161,161,True,3.360788345336914,,ok,,,,
exp_a,exp_a__templatic_repetition_05,templatic_repetition_05,no_think,degenerate,templatic_repetition,full_output,6,10,False,177,177,True,1.397577166557312,,ok,,,,
exp_a,exp_a__templatic_repetition_05,templatic_repetition_05,no_think,degenerate,templatic_repetition,full_output,13,10,False,177,177,True,1.4826780557632446,,ok,,,,
exp_a,exp_a__templatic_repetition_05,templatic_repetition_05,no_think,degenerate,templatic_repetition,full_output,20,10,False,177,177,True,2.806039810180664,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000135,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,50,50,True,18.398195266723633,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000135,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,50,50,True,13.926403999328613,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000135,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,50,50,True,13.244009971618652,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000153,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,54,54,True,16.047231674194336,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000153,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,54,54,True,15.695870399475098,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000153,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,54,54,True,14.624336242675781,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000180,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,44,44,True,13.880908966064453,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000180,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,44,44,True,13.191912651062012,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000180,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,44,44,True,13.450926780700684,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000221,gsm8k_test_000221,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,53,53,True,14.113996505737305,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000221,gsm8k_test_000221,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,53,53,True,12.531481742858887,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000221,gsm8k_test_000221,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,53,53,True,14.394625663757324,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000315,gsm8k_test_000315,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,60,60,True,14.37443733215332,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000315,gsm8k_test_000315,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,60,60,True,15.466877937316895,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000315,gsm8k_test_000315,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,60,60,True,14.367783546447754,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000334,gsm8k_test_000334,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,46,46,True,13.95705509185791,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000334,gsm8k_test_000334,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,46,46,True,14.0679349899292,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000334,gsm8k_test_000334,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,46,46,True,12.05295467376709,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000339,gsm8k_test_000339,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,55,55,True,14.079051971435547,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000339,gsm8k_test_000339,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,55,55,True,12.907179832458496,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000339,gsm8k_test_000339,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,55,55,True,13.244314193725586,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000345,gsm8k_test_000345,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,49,49,True,12.60300350189209,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000345,gsm8k_test_000345,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,49,49,True,13.174654960632324,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000345,gsm8k_test_000345,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,49,49,True,12.615853309631348,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000414,gsm8k_test_000414,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,48,48,True,16.714040756225586,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000414,gsm8k_test_000414,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,48,48,True,12.649127006530762,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000414,gsm8k_test_000414,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,48,48,True,12.430217742919922,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000415,gsm8k_test_000415,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,58,58,True,14.249129295349121,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000415,gsm8k_test_000415,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,58,58,True,14.405586242675781,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000415,gsm8k_test_000415,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,58,58,True,12.840948104858398,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000491,gsm8k_test_000491,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,37,37,True,16.2474308013916,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000491,gsm8k_test_000491,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,37,37,True,12.866002082824707,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000491,gsm8k_test_000491,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,37,37,True,11.250143051147461,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000578,gsm8k_test_000578,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,49,49,True,14.203390121459961,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000578,gsm8k_test_000578,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,49,49,True,13.460004806518555,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000578,gsm8k_test_000578,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,49,49,True,11.927124977111816,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000683,gsm8k_test_000683,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,52,52,True,15.329275131225586,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000683,gsm8k_test_000683,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,52,52,True,14.381464004516602,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000683,gsm8k_test_000683,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,52,52,True,14.386271476745605,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000696,gsm8k_test_000696,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,84,84,True,12.031087875366211,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000696,gsm8k_test_000696,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,84,84,True,12.944585800170898,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000696,gsm8k_test_000696,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,84,84,True,12.820314407348633,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000727,gsm8k_test_000727,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,55,55,True,12.001830101013184,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000727,gsm8k_test_000727,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,55,55,True,13.853466987609863,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000727,gsm8k_test_000727,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,55,55,True,13.296457290649414,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000800,gsm8k_test_000800,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,58,58,True,14.945815086364746,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000800,gsm8k_test_000800,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,58,58,True,12.782285690307617,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000800,gsm8k_test_000800,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,58,58,True,12.924406051635742,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000850,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,53,53,True,11.581668853759766,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000850,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,53,53,True,12.779989242553711,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000850,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,53,53,True,12.714048385620117,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000890,gsm8k_test_000890,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,103,103,True,10.40388011932373,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000890,gsm8k_test_000890,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,103,103,True,13.004599571228027,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_000890,gsm8k_test_000890,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,103,103,True,13.09465217590332,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001025,gsm8k_test_001025,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,45,45,True,11.918864250183105,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001025,gsm8k_test_001025,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,45,45,True,11.987930297851562,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001025,gsm8k_test_001025,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,45,45,True,12.210407257080078,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001036,gsm8k_test_001036,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,41,41,True,14.527887344360352,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001036,gsm8k_test_001036,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,41,41,True,12.469386100769043,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001036,gsm8k_test_001036,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,41,41,True,11.63689136505127,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001135,gsm8k_test_001135,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,53,53,True,15.99283504486084,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001135,gsm8k_test_001135,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,53,53,True,14.250445365905762,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001135,gsm8k_test_001135,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,53,53,True,11.899176597595215,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001137,gsm8k_test_001137,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,60,60,True,15.74189281463623,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001137,gsm8k_test_001137,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,60,60,True,14.113534927368164,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001137,gsm8k_test_001137,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,60,60,True,13.875409126281738,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001178,gsm8k_test_001178,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,40,40,True,18.1258602142334,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001178,gsm8k_test_001178,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,40,40,True,13.641584396362305,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001178,gsm8k_test_001178,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,40,40,True,12.485264778137207,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001195,gsm8k_test_001195,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,45,45,True,12.675716400146484,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001195,gsm8k_test_001195,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,45,45,True,12.627906799316406,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001195,gsm8k_test_001195,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,45,45,True,11.351386070251465,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001253,gsm8k_test_001253,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,54,54,True,14.048645973205566,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001253,gsm8k_test_001253,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,54,54,True,15.50129222869873,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001253,gsm8k_test_001253,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,54,54,True,14.379271507263184,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001260,gsm8k_test_001260,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,43,43,True,13.687970161437988,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001260,gsm8k_test_001260,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,43,43,True,12.850056648254395,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001260,gsm8k_test_001260,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,43,43,True,12.188796997070312,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001263,gsm8k_test_001263,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,68,68,True,11.280596733093262,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001263,gsm8k_test_001263,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,68,68,True,12.394369125366211,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001263,gsm8k_test_001263,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,68,68,True,11.850915908813477,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001276,gsm8k_test_001276,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,48,48,True,18.480100631713867,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001276,gsm8k_test_001276,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,48,48,True,15.090886116027832,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001276,gsm8k_test_001276,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,48,48,True,13.314249992370605,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001305,gsm8k_test_001305,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,54,54,True,16.029787063598633,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001305,gsm8k_test_001305,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,54,54,True,16.950225830078125,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001305,gsm8k_test_001305,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,54,54,True,14.001307487487793,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001306,gsm8k_test_001306,no_think,canonical,regular_gsm8k_nothink,full_output,6,10,False,59,59,True,15.237540245056152,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001306,gsm8k_test_001306,no_think,canonical,regular_gsm8k_nothink,full_output,13,10,False,59,59,True,15.046809196472168,,ok,,,,
exp_a,exp_a__regular_gsm8k_nothink_gsm8k_test_001306,gsm8k_test_001306,no_think,canonical,regular_gsm8k_nothink,full_output,20,10,False,59,59,True,13.371896743774414,,ok,,,,
