experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer
exp_c,exp_c__gsm8k_test_000009__think,gsm8k_test_000009,think,canonical,,full_output,20,10,False,276,276,True,13.092873573303223,,ok,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__think,gsm8k_test_000009,think,canonical,,thinking_segment,6,10,False,206,206,True,17.684019088745117,,ok_qwen_token_boundary,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__think,gsm8k_test_000009,think,canonical,,thinking_segment,13,10,False,206,206,True,13.173701286315918,,ok_qwen_token_boundary,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__think,gsm8k_test_000009,think,canonical,,thinking_segment,20,10,False,206,206,True,13.13642692565918,,ok_qwen_token_boundary,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__think,gsm8k_test_000009,think,canonical,,answer_segment,6,10,False,70,70,True,14.186744689941406,,ok_qwen_token_boundary,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__think,gsm8k_test_000009,think,canonical,,answer_segment,13,10,False,70,70,True,13.5809907913208,,ok_qwen_token_boundary,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__think,gsm8k_test_000009,think,canonical,,answer_segment,20,10,False,70,70,True,13.388425827026367,,ok_qwen_token_boundary,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__no_think,gsm8k_test_000009,no_think,canonical,,full_output,6,10,False,70,70,True,16.052547454833984,,ok,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__no_think,gsm8k_test_000009,no_think,canonical,,full_output,13,10,False,70,70,True,14.594619750976562,,ok,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__no_think,gsm8k_test_000009,no_think,canonical,,full_output,20,10,False,70,70,True,13.746591567993164,,ok,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__no_think,gsm8k_test_000009,no_think,canonical,,answer_segment,6,10,False,70,70,True,16.052547454833984,,ok,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__no_think,gsm8k_test_000009,no_think,canonical,,answer_segment,13,10,False,70,70,True,14.594619750976562,,ok,True,ok,460,460
exp_c,exp_c__gsm8k_test_000009__no_think,gsm8k_test_000009,no_think,canonical,,answer_segment,20,10,False,70,70,True,13.746591567993164,,ok,True,ok,460,460
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,full_output,6,10,False,191,191,True,14.093292236328125,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,full_output,13,10,False,191,191,True,12.148194313049316,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,full_output,20,10,False,191,191,True,13.478435516357422,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,thinking_segment,6,10,False,146,146,True,17.634784698486328,,ok_qwen_token_boundary,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,thinking_segment,13,10,False,146,146,True,13.655439376831055,,ok_qwen_token_boundary,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,thinking_segment,20,10,False,146,146,True,14.709002494812012,,ok_qwen_token_boundary,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,answer_segment,6,10,False,45,45,True,14.24152660369873,,ok_qwen_token_boundary,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,answer_segment,13,10,False,45,45,True,12.562829971313477,,ok_qwen_token_boundary,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__think,gsm8k_test_000028,think,canonical,,answer_segment,20,10,False,45,45,True,12.887161254882812,,ok_qwen_token_boundary,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__no_think,gsm8k_test_000028,no_think,canonical,,full_output,6,10,False,38,38,True,13.856825828552246,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__no_think,gsm8k_test_000028,no_think,canonical,,full_output,13,10,False,38,38,True,13.501300811767578,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__no_think,gsm8k_test_000028,no_think,canonical,,full_output,20,10,False,38,38,True,12.316664695739746,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__no_think,gsm8k_test_000028,no_think,canonical,,answer_segment,6,10,False,38,38,True,13.856825828552246,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__no_think,gsm8k_test_000028,no_think,canonical,,answer_segment,13,10,False,38,38,True,13.501300811767578,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000028__no_think,gsm8k_test_000028,no_think,canonical,,answer_segment,20,10,False,38,38,True,12.316664695739746,,ok,True,ok,25,25
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,full_output,6,10,False,356,356,True,17.79743766784668,,ok,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,full_output,13,10,False,356,356,True,14.625654220581055,,ok,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,full_output,20,10,False,356,356,True,14.129894256591797,,ok,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,thinking_segment,6,10,False,280,280,True,19.938817977905273,,ok_qwen_token_boundary,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,thinking_segment,13,10,False,280,280,True,15.995091438293457,,ok_qwen_token_boundary,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,thinking_segment,20,10,False,280,280,True,15.091950416564941,,ok_qwen_token_boundary,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,answer_segment,6,10,False,76,76,True,13.12764835357666,,ok_qwen_token_boundary,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,answer_segment,13,10,False,76,76,True,13.093974113464355,,ok_qwen_token_boundary,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__think,gsm8k_test_000031,think,canonical,,answer_segment,20,10,False,76,76,True,13.5077486038208,,ok_qwen_token_boundary,True,ok,80,80
exp_c,exp_c__gsm8k_test_000031__no_think,gsm8k_test_000031,no_think,canonical,,full_output,6,10,False,80,80,True,12.180479049682617,,ok,False,ok,80,90
exp_c,exp_c__gsm8k_test_000031__no_think,gsm8k_test_000031,no_think,canonical,,full_output,13,10,False,80,80,True,13.623245239257812,,ok,False,ok,80,90
exp_c,exp_c__gsm8k_test_000031__no_think,gsm8k_test_000031,no_think,canonical,,full_output,20,10,False,80,80,True,13.371561050415039,,ok,False,ok,80,90
exp_c,exp_c__gsm8k_test_000031__no_think,gsm8k_test_000031,no_think,canonical,,answer_segment,6,10,False,80,80,True,12.180479049682617,,ok,False,ok,80,90
exp_c,exp_c__gsm8k_test_000031__no_think,gsm8k_test_000031,no_think,canonical,,answer_segment,13,10,False,80,80,True,13.623245239257812,,ok,False,ok,80,90
exp_c,exp_c__gsm8k_test_000031__no_think,gsm8k_test_000031,no_think,canonical,,answer_segment,20,10,False,80,80,True,13.371561050415039,,ok,False,ok,80,90
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,full_output,6,10,False,227,227,True,19.203001022338867,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,full_output,13,10,False,227,227,True,14.303680419921875,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,full_output,20,10,False,227,227,True,14.882349967956543,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,thinking_segment,6,10,False,180,180,True,21.717193603515625,,ok_qwen_token_boundary,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,thinking_segment,13,10,False,180,180,True,15.23853588104248,,ok_qwen_token_boundary,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,thinking_segment,20,10,False,180,180,True,15.630335807800293,,ok_qwen_token_boundary,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,answer_segment,6,10,False,47,47,True,16.13693618774414,,ok_qwen_token_boundary,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,answer_segment,13,10,False,47,47,True,13.376123428344727,,ok_qwen_token_boundary,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__think,gsm8k_test_000035,think,canonical,,answer_segment,20,10,False,47,47,True,12.268909454345703,,ok_qwen_token_boundary,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__no_think,gsm8k_test_000035,no_think,canonical,,full_output,6,10,False,47,47,True,16.37473487854004,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__no_think,gsm8k_test_000035,no_think,canonical,,full_output,13,10,False,47,47,True,13.839618682861328,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__no_think,gsm8k_test_000035,no_think,canonical,,full_output,20,10,False,47,47,True,12.90680980682373,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__no_think,gsm8k_test_000035,no_think,canonical,,answer_segment,6,10,False,47,47,True,16.37473487854004,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__no_think,gsm8k_test_000035,no_think,canonical,,answer_segment,13,10,False,47,47,True,13.839618682861328,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000035__no_think,gsm8k_test_000035,no_think,canonical,,answer_segment,20,10,False,47,47,True,12.90680980682373,,ok,True,ok,9,9
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,full_output,6,10,False,127,127,True,21.02552032470703,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,full_output,13,10,False,127,127,True,14.500998497009277,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,full_output,20,10,False,127,127,True,14.01166820526123,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,thinking_segment,6,10,False,82,82,True,30.4864501953125,,ok_qwen_token_boundary,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,thinking_segment,13,10,False,82,82,True,16.934167861938477,,ok_qwen_token_boundary,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,thinking_segment,20,10,False,82,82,True,14.985174179077148,,ok_qwen_token_boundary,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,answer_segment,6,10,False,45,45,True,15.97252082824707,,ok_qwen_token_boundary,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,answer_segment,13,10,False,45,45,True,14.554166793823242,,ok_qwen_token_boundary,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__think,gsm8k_test_000042,think,canonical,,answer_segment,20,10,False,45,45,True,13.938814163208008,,ok_qwen_token_boundary,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__no_think,gsm8k_test_000042,no_think,canonical,,full_output,6,10,False,42,42,True,14.873212814331055,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__no_think,gsm8k_test_000042,no_think,canonical,,full_output,13,10,False,42,42,True,13.70390796661377,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__no_think,gsm8k_test_000042,no_think,canonical,,full_output,20,10,False,42,42,True,13.009082794189453,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__no_think,gsm8k_test_000042,no_think,canonical,,answer_segment,6,10,False,42,42,True,14.873212814331055,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__no_think,gsm8k_test_000042,no_think,canonical,,answer_segment,13,10,False,42,42,True,13.70390796661377,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000042__no_think,gsm8k_test_000042,no_think,canonical,,answer_segment,20,10,False,42,42,True,13.009082794189453,,ok,True,ok,26,26
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,full_output,6,10,False,281,281,True,18.533029556274414,,ok,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,full_output,13,10,False,281,281,True,14.954141616821289,,ok,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,full_output,20,10,False,281,281,True,14.41176700592041,,ok,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,thinking_segment,6,10,False,217,217,True,21.678234100341797,,ok_qwen_token_boundary,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,thinking_segment,13,10,False,217,217,True,16.846683502197266,,ok_qwen_token_boundary,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,thinking_segment,20,10,False,217,217,True,15.316460609436035,,ok_qwen_token_boundary,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,answer_segment,6,10,False,64,64,True,21.294567108154297,,ok_qwen_token_boundary,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,answer_segment,13,10,False,64,64,True,16.265106201171875,,ok_qwen_token_boundary,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__think,gsm8k_test_000044,think,canonical,,answer_segment,20,10,False,64,64,True,14.89468002319336,,ok_qwen_token_boundary,True,ok,20,20
exp_c,exp_c__gsm8k_test_000044__no_think,gsm8k_test_000044,no_think,canonical,,full_output,6,10,False,51,51,True,23.0198974609375,,ok,False,ok,20,30
exp_c,exp_c__gsm8k_test_000044__no_think,gsm8k_test_000044,no_think,canonical,,full_output,13,10,False,51,51,True,15.208110809326172,,ok,False,ok,20,30
exp_c,exp_c__gsm8k_test_000044__no_think,gsm8k_test_000044,no_think,canonical,,full_output,20,10,False,51,51,True,13.552751541137695,,ok,False,ok,20,30
exp_c,exp_c__gsm8k_test_000044__no_think,gsm8k_test_000044,no_think,canonical,,answer_segment,6,10,False,51,51,True,23.0198974609375,,ok,False,ok,20,30
exp_c,exp_c__gsm8k_test_000044__no_think,gsm8k_test_000044,no_think,canonical,,answer_segment,13,10,False,51,51,True,15.208110809326172,,ok,False,ok,20,30
exp_c,exp_c__gsm8k_test_000044__no_think,gsm8k_test_000044,no_think,canonical,,answer_segment,20,10,False,51,51,True,13.552751541137695,,ok,False,ok,20,30
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,full_output,6,10,False,259,259,True,20.951608657836914,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,full_output,13,10,False,259,259,True,15.485872268676758,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,full_output,20,10,False,259,259,True,15.347771644592285,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,thinking_segment,6,10,False,218,218,True,23.161128997802734,,ok_qwen_token_boundary,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,thinking_segment,13,10,False,218,218,True,15.673263549804688,,ok_qwen_token_boundary,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,thinking_segment,20,10,False,218,218,True,15.729698181152344,,ok_qwen_token_boundary,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,answer_segment,6,10,False,41,41,True,14.450357437133789,,ok_qwen_token_boundary,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,answer_segment,13,10,False,41,41,True,13.342771530151367,,ok_qwen_token_boundary,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__think,gsm8k_test_000048,think,canonical,,answer_segment,20,10,False,41,41,True,11.84412956237793,,ok_qwen_token_boundary,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__no_think,gsm8k_test_000048,no_think,canonical,,full_output,6,10,False,42,42,True,12.960779190063477,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__no_think,gsm8k_test_000048,no_think,canonical,,full_output,13,10,False,42,42,True,12.432744979858398,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__no_think,gsm8k_test_000048,no_think,canonical,,full_output,20,10,False,42,42,True,11.088393211364746,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__no_think,gsm8k_test_000048,no_think,canonical,,answer_segment,6,10,False,42,42,True,12.960779190063477,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__no_think,gsm8k_test_000048,no_think,canonical,,answer_segment,13,10,False,42,42,True,12.432744979858398,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000048__no_think,gsm8k_test_000048,no_think,canonical,,answer_segment,20,10,False,42,42,True,11.088393211364746,,ok,True,ok,8,8
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,full_output,6,10,False,292,292,True,18.25418472290039,,ok,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,full_output,13,10,False,292,292,True,13.203633308410645,,ok,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,full_output,20,10,False,292,292,True,13.307353973388672,,ok,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,thinking_segment,6,10,False,239,239,True,21.018043518066406,,ok_qwen_token_boundary,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,thinking_segment,13,10,False,239,239,True,14.670902252197266,,ok_qwen_token_boundary,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,thinking_segment,20,10,False,239,239,True,14.139298439025879,,ok_qwen_token_boundary,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,answer_segment,6,10,False,53,53,True,19.10357093811035,,ok_qwen_token_boundary,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,answer_segment,13,10,False,53,53,True,15.387739181518555,,ok_qwen_token_boundary,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__think,gsm8k_test_000054,think,canonical,,answer_segment,20,10,False,53,53,True,13.822977066040039,,ok_qwen_token_boundary,True,ok,40,40
exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,full_output,6,10,False,39,39,True,13.97962474822998,,ok,False,ok,40,34
exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,full_output,13,10,False,39,39,True,15.162068367004395,,ok,False,ok,40,34
exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,full_output,20,10,False,39,39,True,14.002405166625977,,ok,False,ok,40,34
exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,answer_segment,6,10,False,39,39,True,13.97962474822998,,ok,False,ok,40,34
exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,answer_segment,13,10,False,39,39,True,15.162068367004395,,ok,False,ok,40,34
exp_c,exp_c__gsm8k_test_000054__no_think,gsm8k_test_000054,no_think,canonical,,answer_segment,20,10,False,39,39,True,14.002405166625977,,ok,False,ok,40,34
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,full_output,6,10,False,402,402,True,13.841988563537598,,ok,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,full_output,13,10,False,402,402,True,12.243358612060547,,ok,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,full_output,20,10,False,402,402,True,13.247599601745605,,ok,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,thinking_segment,6,10,False,330,330,True,15.951926231384277,,ok_qwen_token_boundary,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,thinking_segment,13,10,False,330,330,True,13.324959754943848,,ok_qwen_token_boundary,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,thinking_segment,20,10,False,330,330,True,14.179668426513672,,ok_qwen_token_boundary,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,answer_segment,6,10,False,72,72,True,17.54230308532715,,ok_qwen_token_boundary,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,answer_segment,13,10,False,72,72,True,14.05916976928711,,ok_qwen_token_boundary,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__think,gsm8k_test_000067,think,canonical,,answer_segment,20,10,False,72,72,True,13.958075523376465,,ok_qwen_token_boundary,True,ok,595,595
exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,full_output,6,10,False,61,61,True,15.368878364562988,,ok,False,ok,595,665
exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,full_output,13,10,False,61,61,True,13.726419448852539,,ok,False,ok,595,665
exp_c,exp_c__gsm8k_test_000067__no_think,gsm8k_test_000067,no_think,canonical,,full_output,20,10,False,61,61,True,13.555167198181152,,ok,False,ok,595,665
