experiment,example_id,prompt_variant,layer,valid_pair,think_answer_lid,no_think_answer_lid,answer_lid_diff,think_correct,no_think_correct,think_answer_tokens,no_think_answer_tokens
exp_c,gsm8k_test_000091,canonical,6,True,18.876049041748047,15.99592113494873,2.8801279067993164,True,False,52,60
exp_c,gsm8k_test_000091,canonical,13,True,15.272764205932617,13.477771759033203,1.794992446899414,True,False,52,60
exp_c,gsm8k_test_000091,canonical,20,True,13.27503490447998,12.99715518951416,0.2778797149658203,True,False,52,60
exp_c,gsm8k_test_000096,canonical,6,True,12.116766929626465,10.810846328735352,1.3059206008911133,True,True,45,41
exp_c,gsm8k_test_000096,canonical,13,True,11.396851539611816,11.399210929870605,-0.0023593902587890625,True,True,45,41
exp_c,gsm8k_test_000096,canonical,20,True,11.420068740844727,11.719264030456543,-0.2991952896118164,True,True,45,41
exp_c,gsm8k_test_000099,canonical,6,True,16.695329666137695,16.941335678100586,-0.24600601196289062,True,True,44,53
exp_c,gsm8k_test_000099,canonical,13,True,14.2694730758667,14.50343132019043,-0.23395824432373047,True,True,44,53
exp_c,gsm8k_test_000099,canonical,20,True,15.320305824279785,13.514822006225586,1.8054838180541992,True,True,44,53
exp_c,gsm8k_test_000103,canonical,6,True,14.918715476989746,19.42581558227539,-4.5071001052856445,True,True,57,69
exp_c,gsm8k_test_000103,canonical,13,True,13.2280912399292,16.78382110595703,-3.555729866027832,True,True,57,69
exp_c,gsm8k_test_000103,canonical,20,True,13.034185409545898,14.253727912902832,-1.2195425033569336,True,True,57,69
exp_c,gsm8k_test_000109,canonical,6,True,17.020278930664062,14.89492130279541,2.1253576278686523,True,True,56,52
exp_c,gsm8k_test_000109,canonical,13,True,14.8407621383667,14.520781517028809,0.3199806213378906,True,True,56,52
exp_c,gsm8k_test_000109,canonical,20,True,14.249207496643066,14.11373233795166,0.13547515869140625,True,True,56,52
exp_c,gsm8k_test_000112,canonical,6,True,13.510793685913086,12.689448356628418,0.821345329284668,True,True,44,42
exp_c,gsm8k_test_000112,canonical,13,True,11.792243003845215,12.044304847717285,-0.2520618438720703,True,True,44,42
exp_c,gsm8k_test_000112,canonical,20,True,11.43319320678711,11.63818645477295,-0.20499324798583984,True,True,44,42
exp_c,gsm8k_test_000118,canonical,6,True,15.709890365600586,13.200454711914062,2.5094356536865234,True,True,50,52
exp_c,gsm8k_test_000118,canonical,13,True,14.075855255126953,12.650152206420898,1.4257030487060547,True,True,50,52
exp_c,gsm8k_test_000118,canonical,20,True,14.014052391052246,12.56867504119873,1.4453773498535156,True,True,50,52
exp_c,gsm8k_test_000133,canonical,6,True,15.942619323730469,12.772050857543945,3.1705684661865234,True,False,49,45
exp_c,gsm8k_test_000133,canonical,13,True,13.744147300720215,12.192559242248535,1.5515880584716797,True,False,49,45
exp_c,gsm8k_test_000133,canonical,20,True,13.614767074584961,11.432372093200684,2.1823949813842773,True,False,49,45
exp_c,gsm8k_test_000135,canonical,6,True,18.677106857299805,18.474828720092773,0.20227813720703125,True,True,44,49
exp_c,gsm8k_test_000135,canonical,13,True,13.756267547607422,13.71545124053955,0.040816307067871094,True,True,44,49
exp_c,gsm8k_test_000135,canonical,20,True,11.871386528015137,12.335115432739258,-0.4637289047241211,True,True,44,49
exp_c,gsm8k_test_000150,canonical,6,True,14.378246307373047,14.784228324890137,-0.40598201751708984,True,False,55,60
exp_c,gsm8k_test_000150,canonical,13,True,12.174423217773438,13.679293632507324,-1.5048704147338867,True,False,55,60
exp_c,gsm8k_test_000150,canonical,20,True,11.718917846679688,14.047159194946289,-2.3282413482666016,True,False,55,60
exp_c,gsm8k_test_000156,canonical,6,True,15.278000831604004,14.828109741210938,0.4498910903930664,True,True,57,53
exp_c,gsm8k_test_000156,canonical,13,True,14.706832885742188,14.78107738494873,-0.07424449920654297,True,True,57,53
exp_c,gsm8k_test_000156,canonical,20,True,13.542776107788086,13.807296752929688,-0.26452064514160156,True,True,57,53
exp_c,gsm8k_test_000162,canonical,6,True,15.598346710205078,17.638774871826172,-2.0404281616210938,True,False,52,55
exp_c,gsm8k_test_000162,canonical,13,True,15.075006484985352,14.863953590393066,0.21105289459228516,True,False,52,55
exp_c,gsm8k_test_000162,canonical,20,True,14.730294227600098,12.710731506347656,2.0195627212524414,True,False,52,55
exp_c,gsm8k_test_000172,canonical,6,True,16.2747859954834,12.855050086975098,3.419735908508301,True,False,47,55
exp_c,gsm8k_test_000172,canonical,13,True,14.622063636779785,13.576723098754883,1.0453405380249023,True,False,47,55
exp_c,gsm8k_test_000172,canonical,20,True,13.1102933883667,12.299234390258789,0.8110589981079102,True,False,47,55
exp_c,gsm8k_test_000176,canonical,6,True,12.68000602722168,12.202287673950195,0.4777183532714844,True,True,51,54
exp_c,gsm8k_test_000176,canonical,13,True,13.097660064697266,11.934088706970215,1.1635713577270508,True,True,51,54
exp_c,gsm8k_test_000176,canonical,20,True,13.483026504516602,12.652552604675293,0.8304738998413086,True,True,51,54
exp_c,gsm8k_test_000182,canonical,6,True,20.96263313293457,17.131336212158203,3.831296920776367,True,False,54,61
exp_c,gsm8k_test_000182,canonical,13,True,14.75169563293457,14.18820858001709,0.5634870529174805,True,False,54,61
exp_c,gsm8k_test_000182,canonical,20,True,13.19399642944336,13.584853172302246,-0.3908567428588867,True,False,54,61
exp_c,gsm8k_test_000188,canonical,6,True,14.160588264465332,14.911995887756348,-0.7514076232910156,True,True,52,56
exp_c,gsm8k_test_000188,canonical,13,True,12.809330940246582,13.013007164001465,-0.2036762237548828,True,True,52,56
exp_c,gsm8k_test_000188,canonical,20,True,12.528294563293457,13.880714416503906,-1.3524198532104492,True,True,52,56
exp_c,gsm8k_test_000192,canonical,6,True,16.34069061279297,18.06346321105957,-1.7227725982666016,True,True,61,55
exp_c,gsm8k_test_000192,canonical,13,True,14.789817810058594,14.900715827941895,-0.11089801788330078,True,True,61,55
exp_c,gsm8k_test_000192,canonical,20,True,15.205839157104492,13.449167251586914,1.7566719055175781,True,True,61,55
exp_c,gsm8k_test_000199,canonical,6,True,13.246190071105957,15.165483474731445,-1.9192934036254883,True,True,56,47
exp_c,gsm8k_test_000199,canonical,13,True,12.853910446166992,12.23199462890625,0.6219158172607422,True,True,56,47
exp_c,gsm8k_test_000199,canonical,20,True,14.176430702209473,13.214848518371582,0.9615821838378906,True,True,56,47
exp_c,gsm8k_test_000208,canonical,6,True,13.893265724182129,12.622145652770996,1.2711200714111328,True,False,46,46
exp_c,gsm8k_test_000208,canonical,13,True,13.475683212280273,14.175041198730469,-0.6993579864501953,True,False,46,46
exp_c,gsm8k_test_000208,canonical,20,True,13.957571029663086,12.637517929077148,1.3200531005859375,True,False,46,46
exp_c,gsm8k_test_000217,canonical,6,True,15.982909202575684,14.666336059570312,1.316573143005371,True,True,49,45
exp_c,gsm8k_test_000217,canonical,13,True,12.490429878234863,12.426162719726562,0.06426715850830078,True,True,49,45
exp_c,gsm8k_test_000217,canonical,20,True,11.728063583374023,12.210022926330566,-0.48195934295654297,True,True,49,45
exp_c,gsm8k_test_000227,canonical,6,True,20.496429443359375,13.772884368896484,6.723545074462891,True,True,76,67
exp_c,gsm8k_test_000227,canonical,13,True,17.1652889251709,14.785083770751953,2.3802051544189453,True,True,76,67
exp_c,gsm8k_test_000227,canonical,20,True,14.857597351074219,14.512138366699219,0.345458984375,True,True,76,67
exp_c,gsm8k_test_000243,canonical,6,True,17.220905303955078,14.160529136657715,3.0603761672973633,True,True,58,46
exp_c,gsm8k_test_000243,canonical,13,True,15.743131637573242,14.953288078308105,0.7898435592651367,True,True,58,46
exp_c,gsm8k_test_000243,canonical,20,True,15.551517486572266,13.125977516174316,2.425539970397949,True,True,58,46
exp_c,gsm8k_test_000247,canonical,6,True,15.688034057617188,15.554399490356445,0.1336345672607422,True,False,45,47
exp_c,gsm8k_test_000247,canonical,13,True,15.405353546142578,13.358600616455078,2.0467529296875,True,False,45,47
exp_c,gsm8k_test_000247,canonical,20,True,12.984403610229492,12.177824020385742,0.80657958984375,True,False,45,47
exp_c,gsm8k_test_000252,canonical,6,True,14.047872543334961,13.067085266113281,0.9807872772216797,True,False,67,46
exp_c,gsm8k_test_000252,canonical,13,True,14.43043041229248,15.393387794494629,-0.9629573822021484,True,False,67,46
exp_c,gsm8k_test_000252,canonical,20,True,15.379638671875,13.147682189941406,2.2319564819335938,True,False,67,46
exp_c,gsm8k_test_000254,canonical,6,True,16.84800148010254,14.732633590698242,2.115367889404297,True,True,59,49
exp_c,gsm8k_test_000254,canonical,13,True,14.199654579162598,13.692021369934082,0.5076332092285156,True,True,59,49
exp_c,gsm8k_test_000254,canonical,20,True,14.124640464782715,11.6719970703125,2.452643394470215,True,True,59,49
exp_c,gsm8k_test_000257,canonical,6,True,16.487735748291016,16.873992919921875,-0.3862571716308594,True,True,53,54
exp_c,gsm8k_test_000257,canonical,13,True,14.379644393920898,15.14566421508789,-0.7660198211669922,True,True,53,54
exp_c,gsm8k_test_000257,canonical,20,True,13.977521896362305,13.182351112365723,0.795170783996582,True,True,53,54
exp_c,gsm8k_test_000273,canonical,6,True,15.144576072692871,13.106419563293457,2.038156509399414,True,True,71,77
exp_c,gsm8k_test_000273,canonical,13,True,14.620010375976562,14.139415740966797,0.4805946350097656,True,True,71,77
exp_c,gsm8k_test_000273,canonical,20,True,13.210623741149902,14.376829147338867,-1.1662054061889648,True,True,71,77
exp_c,gsm8k_test_000274,canonical,6,True,15.673007011413574,15.031213760375977,0.6417932510375977,True,True,55,44
exp_c,gsm8k_test_000274,canonical,13,True,14.928694725036621,13.25869369506836,1.6700010299682617,True,True,55,44
exp_c,gsm8k_test_000274,canonical,20,True,14.033203125,12.537310600280762,1.4958925247192383,True,True,55,44
exp_c,gsm8k_test_000276,canonical,6,True,9.615212440490723,8.013753890991211,1.6014585494995117,True,True,106,110
exp_c,gsm8k_test_000276,canonical,13,True,10.316540718078613,7.747062683105469,2.5694780349731445,True,True,106,110
exp_c,gsm8k_test_000276,canonical,20,True,10.60952091217041,9.015451431274414,1.594069480895996,True,True,106,110
exp_c,gsm8k_test_000282,canonical,6,True,16.775781631469727,14.557282447814941,2.218499183654785,True,True,59,62
exp_c,gsm8k_test_000282,canonical,13,True,14.579723358154297,13.934151649475098,0.6455717086791992,True,True,59,62
exp_c,gsm8k_test_000282,canonical,20,True,15.751934051513672,14.180509567260742,1.5714244842529297,True,True,59,62
exp_c,gsm8k_test_000290,canonical,6,True,17.157394409179688,15.265007972717285,1.8923864364624023,True,False,55,58
exp_c,gsm8k_test_000290,canonical,13,True,15.159863471984863,14.77908992767334,0.38077354431152344,True,False,55,58
exp_c,gsm8k_test_000290,canonical,20,True,14.878124237060547,14.105329513549805,0.7727947235107422,True,False,55,58
exp_c,gsm8k_test_000294,canonical,6,True,17.06980323791504,14.73812198638916,2.331681251525879,True,True,41,44
exp_c,gsm8k_test_000294,canonical,13,True,13.745316505432129,13.164490699768066,0.5808258056640625,True,True,41,44
exp_c,gsm8k_test_000294,canonical,20,True,11.438497543334961,13.029952049255371,-1.5914545059204102,True,True,41,44
exp_c,gsm8k_test_000296,canonical,6,True,16.89493751525879,15.241378784179688,1.6535587310791016,True,True,57,49
exp_c,gsm8k_test_000296,canonical,13,True,15.195350646972656,16.183032989501953,-0.9876823425292969,True,True,57,49
exp_c,gsm8k_test_000296,canonical,20,True,16.17991065979004,15.613556861877441,0.5663537979125977,True,True,57,49
exp_c,gsm8k_test_000300,canonical,6,True,15.038836479187012,14.537492752075195,0.5013437271118164,True,True,37,39
exp_c,gsm8k_test_000300,canonical,13,True,14.2079439163208,14.099534034729004,0.10840988159179688,True,True,37,39
exp_c,gsm8k_test_000300,canonical,20,True,13.584023475646973,12.866266250610352,0.7177572250366211,True,True,37,39
exp_c,gsm8k_test_000304,canonical,6,True,14.387041091918945,14.5902099609375,-0.2031688690185547,True,False,86,50
exp_c,gsm8k_test_000304,canonical,13,True,18.546682357788086,14.96126937866211,3.5854129791259766,True,False,86,50
exp_c,gsm8k_test_000304,canonical,20,True,16.467321395874023,14.390228271484375,2.0770931243896484,True,False,86,50
exp_c,gsm8k_test_000307,canonical,6,True,17.3757381439209,15.23988151550293,2.1358566284179688,True,True,49,53
exp_c,gsm8k_test_000307,canonical,13,True,13.901269912719727,12.997042655944824,0.9042272567749023,True,True,49,53
exp_c,gsm8k_test_000307,canonical,20,True,12.602871894836426,13.719677925109863,-1.1168060302734375,True,True,49,53
exp_c,gsm8k_test_000310,canonical,6,True,16.721797943115234,12.816009521484375,3.9057884216308594,True,False,78,78
exp_c,gsm8k_test_000310,canonical,13,True,14.02298641204834,14.308855056762695,-0.28586864471435547,True,False,78,78
exp_c,gsm8k_test_000310,canonical,20,True,13.733935356140137,13.078371047973633,0.6555643081665039,True,False,78,78
exp_c,gsm8k_test_000315,canonical,6,True,16.56187629699707,14.380565643310547,2.1813106536865234,True,False,53,60
exp_c,gsm8k_test_000315,canonical,13,True,15.786808013916016,15.4622163772583,0.32459163665771484,True,False,53,60
exp_c,gsm8k_test_000315,canonical,20,True,14.546098709106445,14.36316967010498,0.18292903900146484,True,False,53,60
exp_c,gsm8k_test_000325,canonical,6,True,14.032547950744629,10.962746620178223,3.0698013305664062,True,True,57,67
exp_c,gsm8k_test_000325,canonical,13,True,13.84434986114502,13.222686767578125,0.6216630935668945,True,True,57,67
exp_c,gsm8k_test_000325,canonical,20,True,12.862751960754395,13.563929557800293,-0.7011775970458984,True,True,57,67
exp_c,gsm8k_test_000338,canonical,6,True,16.159889221191406,15.141054153442383,1.0188350677490234,True,True,54,63
exp_c,gsm8k_test_000338,canonical,13,True,13.921661376953125,14.68014907836914,-0.7584877014160156,True,True,54,63
exp_c,gsm8k_test_000338,canonical,20,True,12.689604759216309,13.997265815734863,-1.3076610565185547,True,True,54,63
exp_c,gsm8k_test_000343,canonical,6,True,13.512866020202637,14.574342727661133,-1.061476707458496,True,True,62,57
exp_c,gsm8k_test_000343,canonical,13,True,13.544039726257324,16.01189613342285,-2.4678564071655273,True,True,62,57
exp_c,gsm8k_test_000343,canonical,20,True,13.219995498657227,14.267919540405273,-1.0479240417480469,True,True,62,57
exp_c,gsm8k_test_000351,canonical,6,True,15.1884126663208,14.254244804382324,0.9341678619384766,True,True,48,47
exp_c,gsm8k_test_000351,canonical,13,True,14.745074272155762,14.602502822875977,0.14257144927978516,True,True,48,47
exp_c,gsm8k_test_000351,canonical,20,True,13.789366722106934,13.598291397094727,0.19107532501220703,True,True,48,47
exp_c,gsm8k_test_000360,canonical,6,True,16.234216690063477,14.652140617370605,1.582076072692871,True,True,49,48
exp_c,gsm8k_test_000360,canonical,13,True,13.479385375976562,14.468475341796875,-0.9890899658203125,True,True,49,48
exp_c,gsm8k_test_000360,canonical,20,True,13.058963775634766,12.99890422821045,0.060059547424316406,True,True,49,48
exp_c,gsm8k_test_000361,canonical,6,True,14.571600914001465,15.885208129882812,-1.3136072158813477,True,True,76,75
exp_c,gsm8k_test_000361,canonical,13,True,15.878021240234375,14.623398780822754,1.254622459411621,True,True,76,75
exp_c,gsm8k_test_000361,canonical,20,True,15.614391326904297,14.031362533569336,1.583028793334961,True,True,76,75
exp_c,gsm8k_test_000364,canonical,6,True,16.271987915039062,16.502620697021484,-0.23063278198242188,True,True,34,41
exp_c,gsm8k_test_000364,canonical,13,True,11.584486961364746,12.775945663452148,-1.1914587020874023,True,True,34,41
exp_c,gsm8k_test_000364,canonical,20,True,11.746150016784668,12.736469268798828,-0.9903192520141602,True,True,34,41
exp_c,gsm8k_test_000374,canonical,6,True,14.982843399047852,14.56485366821289,0.41798973083496094,True,True,51,59
exp_c,gsm8k_test_000374,canonical,13,True,13.095549583435059,16.269750595092773,-3.174201011657715,True,True,51,59
exp_c,gsm8k_test_000374,canonical,20,True,13.942289352416992,13.438599586486816,0.5036897659301758,True,True,51,59
exp_c,gsm8k_test_000389,canonical,6,True,17.009828567504883,13.653436660766602,3.3563919067382812,True,True,45,43
exp_c,gsm8k_test_000389,canonical,13,True,15.163837432861328,12.103425979614258,3.0604114532470703,True,True,45,43
exp_c,gsm8k_test_000389,canonical,20,True,12.734509468078613,12.073607444763184,0.6609020233154297,True,True,45,43
exp_c,gsm8k_test_000395,canonical,6,True,15.166722297668457,16.063724517822266,-0.8970022201538086,True,False,47,54
exp_c,gsm8k_test_000395,canonical,13,True,15.269865989685059,14.737120628356934,0.532745361328125,True,False,47,54
exp_c,gsm8k_test_000395,canonical,20,True,14.443754196166992,14.549995422363281,-0.10624122619628906,True,False,47,54
exp_c,gsm8k_test_000398,canonical,6,True,18.995708465576172,17.926958084106445,1.0687503814697266,True,False,65,62
exp_c,gsm8k_test_000398,canonical,13,True,15.288984298706055,14.92914867401123,0.3598356246948242,True,False,65,62
exp_c,gsm8k_test_000398,canonical,20,True,15.902131080627441,13.985164642333984,1.916966438293457,True,False,65,62
exp_c,gsm8k_test_000415,canonical,6,True,15.236692428588867,14.20971965789795,1.026972770690918,True,True,56,58
exp_c,gsm8k_test_000415,canonical,13,True,14.969209671020508,14.18912124633789,0.7800884246826172,True,True,56,58
exp_c,gsm8k_test_000415,canonical,20,True,14.185532569885254,12.680651664733887,1.5048809051513672,True,True,56,58
exp_c,gsm8k_test_000426,canonical,6,True,20.47879981994629,19.13894271850586,1.3398571014404297,True,True,59,53
exp_c,gsm8k_test_000426,canonical,13,True,15.030669212341309,13.899504661560059,1.13116455078125,True,True,59,53
exp_c,gsm8k_test_000426,canonical,20,True,14.468637466430664,13.484142303466797,0.9844951629638672,True,True,59,53
exp_c,gsm8k_test_000432,canonical,6,True,13.719417572021484,16.874202728271484,-3.15478515625,True,True,52,53
exp_c,gsm8k_test_000432,canonical,13,True,12.987850189208984,15.20806884765625,-2.2202186584472656,True,True,52,53
exp_c,gsm8k_test_000432,canonical,20,True,13.120107650756836,14.270648002624512,-1.1505403518676758,True,True,52,53
exp_c,gsm8k_test_000433,canonical,6,True,17.26906967163086,16.265047073364258,1.0040225982666016,True,True,58,57
exp_c,gsm8k_test_000433,canonical,13,True,13.942206382751465,15.44436264038086,-1.5021562576293945,True,True,58,57
exp_c,gsm8k_test_000433,canonical,20,True,14.051301956176758,14.248732566833496,-0.19743061065673828,True,True,58,57
exp_c,gsm8k_test_000448,canonical,6,True,16.334474563598633,17.783935546875,-1.4494609832763672,True,False,51,52
exp_c,gsm8k_test_000448,canonical,13,True,14.319400787353516,16.371253967285156,-2.0518531799316406,True,False,51,52
exp_c,gsm8k_test_000448,canonical,20,True,13.923673629760742,15.032322883605957,-1.1086492538452148,True,False,51,52
exp_c,gsm8k_test_000449,canonical,6,True,15.768590927124023,14.622027397155762,1.1465635299682617,True,True,54,48
exp_c,gsm8k_test_000449,canonical,13,True,16.02573013305664,14.093134880065918,1.9325952529907227,True,True,54,48
exp_c,gsm8k_test_000449,canonical,20,True,13.989673614501953,12.99206256866455,0.9976110458374023,True,True,54,48
exp_c,gsm8k_test_000460,canonical,6,True,17.41753578186035,13.926064491271973,3.491471290588379,True,True,47,41
exp_c,gsm8k_test_000460,canonical,13,True,14.40254020690918,13.350601196289062,1.0519390106201172,True,True,47,41
exp_c,gsm8k_test_000460,canonical,20,True,14.113694190979004,13.740372657775879,0.373321533203125,True,True,47,41
exp_c,gsm8k_test_000472,canonical,6,True,19.404542922973633,18.12370491027832,1.2808380126953125,True,True,46,55
exp_c,gsm8k_test_000472,canonical,13,True,15.1868257522583,16.3585205078125,-1.1716947555541992,True,True,46,55
exp_c,gsm8k_test_000472,canonical,20,True,12.75245189666748,14.563722610473633,-1.8112707138061523,True,True,46,55
exp_c,gsm8k_test_000491,canonical,6,True,15.432531356811523,13.940773963928223,1.4917573928833008,True,True,44,45
exp_c,gsm8k_test_000491,canonical,13,True,14.589254379272461,12.518166542053223,2.0710878372192383,True,True,44,45
exp_c,gsm8k_test_000491,canonical,20,True,13.361883163452148,12.330650329589844,1.0312328338623047,True,True,44,45
exp_c,gsm8k_test_000503,canonical,6,True,16.7862548828125,11.583084106445312,5.2031707763671875,True,True,43,75
exp_c,gsm8k_test_000503,canonical,13,True,13.88140869140625,10.900595664978027,2.9808130264282227,True,True,43,75
exp_c,gsm8k_test_000503,canonical,20,True,13.015249252319336,12.416678428649902,0.5985708236694336,True,True,43,75
exp_c,gsm8k_test_000509,canonical,6,True,15.81578540802002,12.848139762878418,2.9676456451416016,True,True,39,42
exp_c,gsm8k_test_000509,canonical,13,True,11.879899024963379,11.816020965576172,0.06387805938720703,True,True,39,42
exp_c,gsm8k_test_000509,canonical,20,True,11.598443984985352,11.462916374206543,0.1355276107788086,True,True,39,42
exp_c,gsm8k_test_000514,canonical,6,True,18.27081871032715,13.95828914642334,4.312529563903809,True,True,49,46
exp_c,gsm8k_test_000514,canonical,13,True,13.889400482177734,12.14567756652832,1.743722915649414,True,True,49,46
exp_c,gsm8k_test_000514,canonical,20,True,12.817237854003906,11.002886772155762,1.8143510818481445,True,True,49,46
exp_c,gsm8k_test_000518,canonical,6,True,18.091623306274414,15.919251441955566,2.1723718643188477,True,False,60,65
exp_c,gsm8k_test_000518,canonical,13,True,14.97181510925293,15.717044830322266,-0.7452297210693359,True,False,60,65
exp_c,gsm8k_test_000518,canonical,20,True,14.964803695678711,14.965191841125488,-0.00038814544677734375,True,False,60,65
exp_c,gsm8k_test_000523,canonical,6,True,16.21289825439453,12.839595794677734,3.373302459716797,True,False,45,45
exp_c,gsm8k_test_000523,canonical,13,True,13.320286750793457,11.315403938293457,2.0048828125,True,False,45,45
exp_c,gsm8k_test_000523,canonical,20,True,13.996618270874023,10.800533294677734,3.196084976196289,True,False,45,45
exp_c,gsm8k_test_000531,canonical,6,True,17.887292861938477,16.114225387573242,1.7730674743652344,True,False,55,61
exp_c,gsm8k_test_000531,canonical,13,True,15.333088874816895,13.507096290588379,1.8259925842285156,True,False,55,61
exp_c,gsm8k_test_000531,canonical,20,True,14.973727226257324,13.257909774780273,1.7158174514770508,True,False,55,61
exp_c,gsm8k_test_000532,canonical,6,True,17.548385620117188,15.905241012573242,1.6431446075439453,True,False,49,52
exp_c,gsm8k_test_000532,canonical,13,True,15.816816329956055,14.871315956115723,0.945500373840332,True,False,49,52
exp_c,gsm8k_test_000532,canonical,20,True,14.113378524780273,14.006410598754883,0.10696792602539062,True,False,49,52
exp_c,gsm8k_test_000534,canonical,6,True,13.858120918273926,16.701244354248047,-2.843123435974121,True,True,40,48
exp_c,gsm8k_test_000534,canonical,13,True,12.409791946411133,14.107617378234863,-1.6978254318237305,True,True,40,48
exp_c,gsm8k_test_000534,canonical,20,True,12.028626441955566,13.49980640411377,-1.4711799621582031,True,True,40,48
exp_c,gsm8k_test_000543,canonical,6,True,14.911650657653809,14.088815689086914,0.8228349685668945,True,True,43,49
exp_c,gsm8k_test_000543,canonical,13,True,12.740402221679688,14.269611358642578,-1.5292091369628906,True,True,43,49
