experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer
exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,full_output,6,10,False,52,52,True,12.580001831054688,,ok,True,ok,540,540
exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,full_output,13,10,False,52,52,True,10.764410972595215,,ok,True,ok,540,540
exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,full_output,20,10,False,52,52,True,11.57222843170166,,ok,True,ok,540,540
exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,answer_segment,6,10,False,52,52,True,12.580001831054688,,ok,True,ok,540,540
exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,answer_segment,13,10,False,52,52,True,10.764410972595215,,ok,True,ok,540,540
exp_b,exp_b__gsm8k_test_000003__repetitive_filler__no_think,gsm8k_test_000003,no_think,repetitive_filler,,answer_segment,20,10,False,52,52,True,11.57222843170166,,ok,True,ok,540,540
exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,full_output,6,10,False,54,54,True,12.458528518676758,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,full_output,13,10,False,54,54,True,11.050715446472168,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,full_output,20,10,False,54,54,True,10.951261520385742,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,answer_segment,6,10,False,54,54,True,12.458528518676758,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,answer_segment,13,10,False,54,54,True,11.050715446472168,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__canonical__no_think,gsm8k_test_000010,no_think,canonical,,answer_segment,20,10,False,54,54,True,10.951261520385742,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,full_output,6,10,False,56,56,True,12.440932273864746,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,full_output,13,10,False,56,56,True,10.97645092010498,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,full_output,20,10,False,56,56,True,10.49462890625,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,answer_segment,6,10,False,56,56,True,12.440932273864746,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,answer_segment,13,10,False,56,56,True,10.97645092010498,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__irrelevant_context__no_think,gsm8k_test_000010,no_think,irrelevant_context,,answer_segment,20,10,False,56,56,True,10.49462890625,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,full_output,6,10,False,54,54,True,12.217568397521973,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,full_output,13,10,False,54,54,True,10.800301551818848,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,full_output,20,10,False,54,54,True,10.855631828308105,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,6,10,False,54,54,True,12.217568397521973,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,13,10,False,54,54,True,10.800301551818848,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000010__repetitive_filler__no_think,gsm8k_test_000010,no_think,repetitive_filler,,answer_segment,20,10,False,54,54,True,10.855631828308105,,ok,False,ok,366,312
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,6,10,False,69,69,True,17.360998153686523,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,13,10,False,69,69,True,12.824686050415039,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,full_output,20,10,False,69,69,True,11.943462371826172,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,6,10,False,69,69,True,17.360998153686523,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,13,10,False,69,69,True,12.824686050415039,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__canonical__no_think,gsm8k_test_000052,no_think,canonical,,answer_segment,20,10,False,69,69,True,11.943462371826172,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,6,10,False,69,69,True,18.57919692993164,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,13,10,False,69,69,True,14.080778121948242,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,full_output,20,10,False,69,69,True,13.255415916442871,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,6,10,False,69,69,True,18.57919692993164,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,13,10,False,69,69,True,14.080778121948242,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__irrelevant_context__no_think,gsm8k_test_000052,no_think,irrelevant_context,,answer_segment,20,10,False,69,69,True,13.255415916442871,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,6,10,False,67,67,True,17.349355697631836,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,13,10,False,67,67,True,13.530412673950195,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,full_output,20,10,False,67,67,True,12.822169303894043,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,6,10,False,67,67,True,17.349355697631836,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,13,10,False,67,67,True,13.530412673950195,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000052__repetitive_filler__no_think,gsm8k_test_000052,no_think,repetitive_filler,,answer_segment,20,10,False,67,67,True,12.822169303894043,,ok,False,ok,15,30
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,full_output,6,10,False,47,47,True,14.461996078491211,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,full_output,13,10,False,47,47,True,12.402949333190918,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,full_output,20,10,False,47,47,True,11.341704368591309,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,6,10,False,47,47,True,14.461996078491211,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,13,10,False,47,47,True,12.402949333190918,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__canonical__no_think,gsm8k_test_000059,no_think,canonical,,answer_segment,20,10,False,47,47,True,11.341704368591309,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,full_output,6,10,False,46,46,True,12.799941062927246,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,full_output,13,10,False,46,46,True,11.55016803741455,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,full_output,20,10,False,46,46,True,11.708715438842773,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,answer_segment,6,10,False,46,46,True,12.799941062927246,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,answer_segment,13,10,False,46,46,True,11.55016803741455,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__irrelevant_context__no_think,gsm8k_test_000059,no_think,irrelevant_context,,answer_segment,20,10,False,46,46,True,11.708715438842773,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,full_output,6,10,False,43,43,True,13.342905044555664,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,full_output,13,10,False,43,43,True,12.386945724487305,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,full_output,20,10,False,43,43,True,11.999698638916016,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,answer_segment,6,10,False,43,43,True,13.342905044555664,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,answer_segment,13,10,False,43,43,True,12.386945724487305,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000059__repetitive_filler__no_think,gsm8k_test_000059,no_think,repetitive_filler,,answer_segment,20,10,False,43,43,True,11.999698638916016,,ok,True,ok,187,187
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,full_output,6,10,False,53,53,True,14.835594177246094,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,full_output,13,10,False,53,53,True,12.507874488830566,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,full_output,20,10,False,53,53,True,11.125203132629395,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,answer_segment,6,10,False,53,53,True,14.835594177246094,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,answer_segment,13,10,False,53,53,True,12.507874488830566,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__canonical__no_think,gsm8k_test_000075,no_think,canonical,,answer_segment,20,10,False,53,53,True,11.125203132629395,,ok,False,ok,60,64
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,full_output,6,10,False,50,50,True,15.593169212341309,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,full_output,13,10,False,50,50,True,11.806103706359863,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,full_output,20,10,False,50,50,True,11.868350982666016,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,answer_segment,6,10,False,50,50,True,15.593169212341309,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,answer_segment,13,10,False,50,50,True,11.806103706359863,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__irrelevant_context__no_think,gsm8k_test_000075,no_think,irrelevant_context,,answer_segment,20,10,False,50,50,True,11.868350982666016,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,full_output,6,10,False,47,47,True,16.385334014892578,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,full_output,13,10,False,47,47,True,11.370634078979492,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,full_output,20,10,False,47,47,True,12.149665832519531,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,answer_segment,6,10,False,47,47,True,16.385334014892578,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,answer_segment,13,10,False,47,47,True,11.370634078979492,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000075__repetitive_filler__no_think,gsm8k_test_000075,no_think,repetitive_filler,,answer_segment,20,10,False,47,47,True,12.149665832519531,,ok,False,ok,60,58
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,full_output,6,10,False,58,58,True,16.305057525634766,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,full_output,13,10,False,58,58,True,13.029014587402344,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,full_output,20,10,False,58,58,True,12.248443603515625,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,answer_segment,6,10,False,58,58,True,16.305057525634766,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,answer_segment,13,10,False,58,58,True,13.029014587402344,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__canonical__no_think,gsm8k_test_000076,no_think,canonical,,answer_segment,20,10,False,58,58,True,12.248443603515625,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,full_output,6,10,False,60,60,True,19.291101455688477,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,full_output,13,10,False,60,60,True,13.0319185256958,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,full_output,20,10,False,60,60,True,12.85034465789795,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,answer_segment,6,10,False,60,60,True,19.291101455688477,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,answer_segment,13,10,False,60,60,True,13.0319185256958,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__irrelevant_context__no_think,gsm8k_test_000076,no_think,irrelevant_context,,answer_segment,20,10,False,60,60,True,12.85034465789795,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,full_output,6,10,False,62,62,True,15.442249298095703,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,full_output,13,10,False,62,62,True,14.013586044311523,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,full_output,20,10,False,62,62,True,13.146810531616211,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,answer_segment,6,10,False,62,62,True,15.442249298095703,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,answer_segment,13,10,False,62,62,True,14.013586044311523,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000076__repetitive_filler__no_think,gsm8k_test_000076,no_think,repetitive_filler,,answer_segment,20,10,False,62,62,True,13.146810531616211,,ok,True,ok,5,5
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,full_output,6,10,False,70,70,True,12.360824584960938,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,full_output,13,10,False,70,70,True,11.428318977355957,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,full_output,20,10,False,70,70,True,11.308568954467773,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,answer_segment,6,10,False,70,70,True,12.360824584960938,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,answer_segment,13,10,False,70,70,True,11.428318977355957,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__canonical__no_think,gsm8k_test_000112,no_think,canonical,,answer_segment,20,10,False,70,70,True,11.308568954467773,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,full_output,6,10,False,49,49,True,15.329345703125,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,full_output,13,10,False,49,49,True,11.867533683776855,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,full_output,20,10,False,49,49,True,11.866817474365234,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,answer_segment,6,10,False,49,49,True,15.329345703125,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,answer_segment,13,10,False,49,49,True,11.867533683776855,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__irrelevant_context__no_think,gsm8k_test_000112,no_think,irrelevant_context,,answer_segment,20,10,False,49,49,True,11.866817474365234,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,full_output,6,10,False,67,67,True,12.814006805419922,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,full_output,13,10,False,67,67,True,12.095484733581543,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,full_output,20,10,False,67,67,True,12.135201454162598,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,answer_segment,6,10,False,67,67,True,12.814006805419922,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,answer_segment,13,10,False,67,67,True,12.095484733581543,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000112__repetitive_filler__no_think,gsm8k_test_000112,no_think,repetitive_filler,,answer_segment,20,10,False,67,67,True,12.135201454162598,,ok,True,ok,24,24
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,full_output,6,10,False,59,59,True,14.009407997131348,,ok,False,ok,27,32
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,full_output,13,10,False,59,59,True,12.133590698242188,,ok,False,ok,27,32
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,full_output,20,10,False,59,59,True,12.47370433807373,,ok,False,ok,27,32
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,answer_segment,6,10,False,59,59,True,14.009407997131348,,ok,False,ok,27,32
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,answer_segment,13,10,False,59,59,True,12.133590698242188,,ok,False,ok,27,32
exp_b,exp_b__gsm8k_test_000121__canonical__no_think,gsm8k_test_000121,no_think,canonical,,answer_segment,20,10,False,59,59,True,12.47370433807373,,ok,False,ok,27,32
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,full_output,6,10,False,55,55,True,16.528234481811523,,ok,False,ok,27,31
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,full_output,13,10,False,55,55,True,12.337081909179688,,ok,False,ok,27,31
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,full_output,20,10,False,55,55,True,12.126870155334473,,ok,False,ok,27,31
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,answer_segment,6,10,False,55,55,True,16.528234481811523,,ok,False,ok,27,31
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,answer_segment,13,10,False,55,55,True,12.337081909179688,,ok,False,ok,27,31
exp_b,exp_b__gsm8k_test_000121__irrelevant_context__no_think,gsm8k_test_000121,no_think,irrelevant_context,,answer_segment,20,10,False,55,55,True,12.126870155334473,,ok,False,ok,27,31
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,full_output,6,10,False,59,59,True,14.302498817443848,,ok,False,ok,27,34
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,full_output,13,10,False,59,59,True,12.276381492614746,,ok,False,ok,27,34
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,full_output,20,10,False,59,59,True,12.575279235839844,,ok,False,ok,27,34
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,answer_segment,6,10,False,59,59,True,14.302498817443848,,ok,False,ok,27,34
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,answer_segment,13,10,False,59,59,True,12.276381492614746,,ok,False,ok,27,34
exp_b,exp_b__gsm8k_test_000121__repetitive_filler__no_think,gsm8k_test_000121,no_think,repetitive_filler,,answer_segment,20,10,False,59,59,True,12.575279235839844,,ok,False,ok,27,34
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,full_output,6,10,False,69,69,True,16.12702178955078,,ok,False,ok,880,1150
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,full_output,13,10,False,69,69,True,12.450323104858398,,ok,False,ok,880,1150
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,full_output,20,10,False,69,69,True,10.804513931274414,,ok,False,ok,880,1150
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,answer_segment,6,10,False,69,69,True,16.12702178955078,,ok,False,ok,880,1150
exp_b,exp_b__gsm8k_test_000128__canonical__no_think,gsm8k_test_000128,no_think,canonical,,answer_segment,13,10,False,69,69,True,12.450323104858398,,ok,False,ok,880,1150
